stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_mode,morphology_closing_radius,morphology_dilation_radius,morphology_base_dilation_radius,morphology_max_dilation_radius,morphology_support_percentile,morphology_support_factor,morphology_local_max_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,branch_parameter_mode,left_branch_voxels,right_branch_voxels,recovery_triggered_branches,recovery_accepted_branches,recovery_added_voxels,conditioned_support_threshold,conditioned_shell_voxels,conditioned_accepted_voxels,conditioned_acceptance_rate,error
optimization,fc_floor020_neighborhood18__conditioned_p10_f050,train,428,fc_floor020_neighborhood18,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6300483781853464,0.34966695734456466,0.6300483781853464,0.28038142084078177,30165,9855,30165,20310,0.21395486126878888,0.5307887925162345,0.9561643835616438,0.7749709928725343,0.4157139070002813,1.628484813999421,2.3376678310005445,9855.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.03641580790281296,13743.0,10575.0,0.7694826457105436,
optimization,fc_floor020_neighborhood18__current_c3_d2,train,428,fc_floor020_neighborhood18,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6340549273021001,0.34966695734456466,0.6340549273021001,0.28438796995753546,33333,9855,33333,23478,0.21395486126878888,0.5569683483947141,0.9561643835616438,0.7359073590735907,0.4157139070002813,1.628484813999421,1.847643238999808,9855.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,,,,,
optimization,fc_floor020_sigma090__conditioned_p10_f025,train,428,fc_floor020_sigma090,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6343885292131708,0.3508238652160213,0.6343885292131708,0.28356466399714947,31489,9911,31489,21578,0.21488579083602016,0.5439807456518777,0.9548985975179094,0.7608371177236495,0.4157139070002813,2.238273374999153,2.363597278999805,9911.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.018014516681432724,13804.0,11793.0,0.8543175891046073,
optimization,fc_floor020_sigma090__conditioned_p10_f050,train,428,fc_floor020_sigma090,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6302482584254552,0.3508238652160213,0.6302482584254552,0.27942439320943385,30316,9911,30316,20405,0.21488579083602016,0.5320376004722764,0.9548985975179094,0.7729251880195276,0.4157139070002813,2.238273374999153,2.3298780210006953,9911.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.03602903336286545,13804.0,10620.0,0.7693422196464793,
optimization,fc_floor020_sigma090__current_c3_d2,train,428,fc_floor020_sigma090,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.634726986665291,0.3508238652160213,0.634726986665291,0.2839031214492697,33500,9911,33500,23589,0.21488579083602016,0.5587620907315745,0.9548985975179094,0.7345970149253731,0.4157139070002813,2.238273374999153,1.8201995060007903,9911.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,,,,,
optimization,fc_floor020_sigma110__conditioned_p10_f025,train,428,fc_floor020_sigma110,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6349085165196788,0.3567314083154863,0.6349085165196788,0.27817710820419256,31928,10122,31928,21806,0.21935879387857046,0.547590935924799,0.9544556411776329,0.7553558005512403,0.4157139070002813,2.2266628229999696,2.312257040000077,10122.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.016859404742717743,13949.0,11906.0,0.8535378880206467,
optimization,fc_floor020_sigma110__conditioned_p10_f050,train,428,fc_floor020_sigma110,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6314157399486741,0.3567314083154863,0.6314157399486741,0.2746843316331878,30774,10122,30774,20652,0.21935879387857046,0.5363062531220198,0.9544556411776329,0.7675310326899331,0.4157139070002813,2.2266628229999696,2.3253138899999612,10122.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.033718809485435486,13949.0,10752.0,0.7708079432217363,
optimization,fc_floor020_sigma110__current_c3_d2,train,428,fc_floor020_sigma110,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6347147270326741,0.3567314083154863,0.6347147270326741,0.2779833187171878,33971,10122,33971,23849,0.21935879387857046,0.5621452250124881,0.9544556411776329,0.7287980924906537,0.4157139070002813,2.2266628229999696,1.8203426460004266,10122.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,,,,,
optimization,fc_floor020_weight088__conditioned_p10_f025,train,428,fc_floor020_weight088,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6339288056451824,0.3571296876728493,0.6339288056451824,0.2767991179723331,32200,10196,32200,22004,0.21990372825938875,0.5487035102856365,0.9498823067869753,0.7504968944099379,0.4157139070002813,2.2649234410000645,2.307707697999831,10196.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.01663675159215927,14058.0,12019.0,0.8549580310143691,
optimization,fc_floor020_weight088__conditioned_p10_f050,train,428,fc_floor020_weight088,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6304767740818202,0.3571296876728493,0.6304767740818202,0.27334708640897093,31025,10196,31025,20829,0.21990372825938875,0.5373052994868535,0.9498823067869753,0.7627397260273973,0.4157139070002813,2.2649234410000645,2.306125547999727,10196.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.03327350318431854,14058.0,10844.0,0.771375729122208,
optimization,fc_floor020_weight088__current_c3_d2,train,428,fc_floor020_weight088,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6338447388255132,0.3571296876728493,0.6338447388255132,0.27671505115266387,34239,10196,34239,24043,0.21990372825938875,0.5633032105717269,0.9498823067869753,0.7245830777768042,0.4157139070002813,2.2649234410000645,1.8210712029995193,10196.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,,,,,
optimization,fc_floor020_weight092__conditioned_p10_f025,train,428,fc_floor020_weight092,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6330428776366824,0.35093835768859877,0.6330428776366824,0.28210451994808367,31242,9882,31242,21360,0.21484037963761865,0.5410517233549793,0.9574984820886461,0.7627232571538314,0.4157139070002813,2.2314109179997104,2.308215015999849,9882.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.017946721985936165,13669.0,11654.0,0.8525861438291024,
optimization,fc_floor020_weight092__conditioned_p10_f050,train,428,fc_floor020_weight092,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6292368307426598,0.35093835768859877,0.6292368307426598,0.278298473054061,30070,9882,30070,20188,0.21484037963761865,0.5294264565641887,0.9574984820886461,0.7754240106418357,0.4157139070002813,2.2314109179997104,2.3090182910000294,9882.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,0.03589344397187233,13669.0,10482.0,0.7668446850537713,
optimization,fc_floor020_weight092__current_c3_d2,train,428,fc_floor020_weight092,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6332294078836725,0.35093835768859877,0.6332294078836725,0.2822910501950738,33257,9882,33257,23375,0.21484037963761865,0.5556968348394714,0.9574984820886461,0.7359052229605797,0.4157139070002813,2.2314109179997104,1.7980953249998493,9882.0,608256.0,500000.0,0.16,8.0,False,False,True,shared,,,0,0,0,,,,,
optimization,fc_left_permissive__conditioned_p10_f025,train,428,fc_left_permissive,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6352367137017012,0.35465084031282934,0.6352367137017012,0.28058587338887186,31788,10045,31788,21743,0.21776940193451705,0.5468643567503746,0.9548033847685415,0.7576758525229647,0.4157139070002813,2.3802504589993987,2.329548740000064,10045.0,608256.0,500000.0,,8.0,True,False,True,side_specific,2849.0,7196.0,0,0,0,0.017208823934197426,13903.0,11879.0,0.854419909372078,
optimization,fc_left_permissive__conditioned_p10_f050,train,428,fc_left_permissive,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6314619381796753,0.35465084031282934,0.6314619381796753,0.276811097866846,30626,10045,30626,20581,0.21776940193451705,0.5352845011579855,0.9548033847685415,0.769770782994841,0.4157139070002813,2.3802504589993987,2.341224984999826,10045.0,608256.0,500000.0,,8.0,True,False,True,side_specific,2849.0,7196.0,0,0,0,0.03441764786839485,13903.0,10717.0,0.7708408257210674,
optimization,fc_left_permissive__current_c3_d2,train,428,fc_left_permissive,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6352660107380481,0.35465084031282934,0.6352660107380481,0.2806151704252188,33812,10045,33812,23767,0.21776940193451705,0.561486762635666,0.9548033847685415,0.7313675618123743,0.4157139070002813,2.3802504589993987,1.847974551000334,10045.0,608256.0,500000.0,,8.0,True,False,True,side_specific,2849.0,7196.0,0,0,0,,,,,
optimization,fc_right_permissive__conditioned_p10_f025,train,428,fc_right_permissive,current,fuzzy_connectedness,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6338018908861393,0.35532488640981125,0.6338018908861393,0.278477004476328,32007,10100,32007,21907,0.21840515871213842,0.5472049407383861,0.9523762376237623,0.7529602899365764,0.4157139070002813,2.3915125139992597,2.309505141000045,10100.0,608256.0,500000.0,,8.0,True,False,True,side_specific,2836.0,7264.0,0,0,0,0.017065441235899925,14002.0,11965.0,0.8545207827453221,
optimization,fc_right_permissive__conditioned_p10_f050,train,428,fc_right_permissive,current,fuzzy_connectedness,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.630052477666947,0.35532488640981125,0.630052477666947,0.2747275912571358,30847,10100,30847,20747,0.21840515871213842,0.5356704963443986,0.9523762376237623,0.7648069504327811,0.4157139070002813,2.3915125139992597,2.3098589119999815,10100.0,608256.0,500000.0,,8.0,True,False,True,side_specific,2836.0,7264.0,0,0,0,0.03413088247179985,14002.0,10805.0,0.7716754749321525,
optimization,fc_right_permissive__current_c3_d2,train,428,fc_right_permissive,current,fuzzy_connectedness,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6337883871628717,0.35532488640981125,0.6337883871628717,0.2784635007530604,34044,10100,34044,23944,0.21840515871213842,0.5618500522228782,0.9523762376237623,0.7268534837269416,0.4157139070002813,2.3915125139992597,1.8223185959996044,10100.0,608256.0,500000.0,,8.0,True,False,True,side_specific,2836.0,7264.0,0,0,0,,,,,
optimization,rg_gamma55_current__conditioned_p10_f025,train,428,rg_gamma55_current,current,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6272155293071198,0.32528923140387395,0.6272155293071198,0.3019262979032458,32407,9289,32407,23118,0.19694836746741748,0.5443667408382907,0.9337926579825601,0.7398093004597772,0.4157139070002813,0.0913699650000126,2.322472607000236,,,,,,,False,False,shared,,,0,0,0,0.024002987891435623,14778.0,12929.0,0.8748815807281094,
optimization,rg_gamma55_current__conditioned_p10_f050,train,428,rg_gamma55_current,current,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6237450199203187,0.32528923140387395,0.6237450199203187,0.2984557885164448,31258,9289,31258,21969,0.19694836746741748,0.5332182916307161,0.9337926579825601,0.7512956683089129,0.4157139070002813,0.0913699650000126,2.3381196259997523,,,,,,,False,False,shared,,,0,0,0,0.048005975782871246,14778.0,11780.0,0.797130870212478,
optimization,rg_gamma55_current__current_c3_d2,train,428,rg_gamma55_current,current,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6281641932105545,0.32528923140387395,0.6281641932105545,0.30287496180668055,34256,9289,34256,24967,0.19694836746741748,0.5583760955451614,0.9337926579825601,0.7178888369920597,0.4157139070002813,0.0913699650000126,1.8731861669994032,,,,,,,False,False,shared,,,0,0,0,,,,,
optimization,rg_gamma65_branch_local_p90__conditioned_p10_f025,train,428,rg_gamma65_branch_local_p90,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.32825803714813806,0.2238790170132325,0.32825803714813806,0.10437902013490555,87970,22083,87970,65887,0.16806684528404706,0.49196221788292993,0.33518996513154914,0.24629987495737182,0.4199985879995438,0.19926971399945614,2.337674198000059,,,,,,,False,False,side_specific,5198.0,16885.0,0,0,0,0.004625570494681597,37970.0,30404.0,0.8007374242823282,
optimization,rg_gamma65_branch_local_p90__conditioned_p10_f050,train,428,rg_gamma65_branch_local_p90,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.33160301569645284,0.2238790170132325,0.33160301569645284,0.10772399868322033,85414,22083,85414,63331,0.16806684528404706,0.48735298124517507,0.33518996513154914,0.25129369892523473,0.4199985879995438,0.19926971399945614,2.3472629520001647,,,,,,,False,False,side_specific,5198.0,16885.0,0,0,0,0.009251140989363194,37970.0,27848.0,0.7334211219383724,
optimization,rg_gamma65_branch_local_p90__current_c3_d2,train,428,rg_gamma65_branch_local_p90,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.3177578128358337,0.2238790170132325,0.3177578128358337,0.0938787958226012,95536,22083,95536,73453,0.16806684528404706,0.5035193678761183,0.33518996513154914,0.2321219226260258,0.4199985879995438,0.19926971399945614,1.8274645359997521,,,,,,,False,False,side_specific,5198.0,16885.0,0,0,0,,,,,
optimization,rg_gamma65_branch_local_p95__conditioned_p10_f025,train,428,rg_gamma65_branch_local_p95,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.3538734968031822,0.2560328442180491,0.3538734968031822,0.09784065258513308,85931,21723,85931,64208,0.19115843967122292,0.5221606648199446,0.3875615706854486,0.2676216964774063,0.4199985879995438,0.19673439700000017,2.327751673000421,,,,,,,False,False,side_specific,4755.0,16968.0,0,0,0,0.005237330682575703,37906.0,30652.0,0.8086318788582283,
optimization,rg_gamma65_branch_local_p95__conditioned_p10_f050,train,428,rg_gamma65_branch_local_p95,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.3570206420218193,0.2560328442180491,0.3570206420218193,0.10098779780377021,83368,21723,83368,61645,0.19115843967122292,0.5164161482221515,0.3875615706854486,0.2728145091641877,0.4199985879995438,0.19673439700000017,2.350786235999294,,,,,,,False,False,side_specific,4755.0,16968.0,0,0,0,0.010474661365151405,37906.0,28089.0,0.7410172532052973,
optimization,rg_gamma65_branch_local_p95__current_c3_d2,train,428,rg_gamma65_branch_local_p95,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.34337265989929094,0.2560328442180491,0.34337265989929094,0.08733981568124183,93185,21723,93185,71462,0.19115843967122292,0.5349439171699741,0.3875615706854486,0.2528303911573751,0.4199985879995438,0.19673439700000017,1.842740309999499,,,,,,,False,False,side_specific,4755.0,16968.0,0,0,0,,,,,
optimization,rg_gamma65_current__conditioned_p10_f025,train,428,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6241170184714878,0.2951602039834504,0.6241170184714878,0.32895681448803743,28015,7923,28015,20092,0.17412924027065074,0.5105581036283547,0.9679414363246245,0.8026414420845975,0.4199985879995438,0.06907978000072035,2.3089532630001486,,,,,,,False,False,shared,,,0,0,0,0.02368742972612381,12850.0,11296.0,0.8790661478599222,
optimization,rg_gamma65_current__conditioned_p10_f050,train,428,rg_gamma65_current,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6194013054242629,0.2951602039834504,0.6194013054242629,0.3242411014408125,27046,7923,27046,19123,0.17412924027065074,0.49988647200399616,0.9679414363246245,0.8140205575685868,0.4199985879995438,0.06907978000072035,2.3156317080001827,,,,,,,False,False,shared,,,0,0,0,0.04737485945224762,12850.0,10327.0,0.8036575875486381,
optimization,rg_gamma65_current__current_c3_d2,train,428,rg_gamma65_current,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6276779285704582,0.2951602039834504,0.6276779285704582,0.33251772458700785,29569,7923,29569,21646,0.17412924027065074,0.5245447527360247,0.9679414363246245,0.7812912171530996,0.4199985879995438,0.06907978000072035,1.8277066959999502,,,,,,,False,False,shared,,,0,0,0,,,,,
optimization,rg_gamma65_floor072__conditioned_p10_f025,train,428,rg_gamma65_floor072,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6247362796942214,0.30330376261853775,0.6247362796942214,0.32143251707568365,28952,8262,28952,20690,0.18010081286045138,0.517710367376595,0.9600580973129993,0.7875449019066041,0.4199985879995438,0.07163638600013655,2.3275968950001698,,,,,,,False,False,shared,,,0,0,0,0.0219559408724308,13233.0,11603.0,0.8768230937806998,
optimization,rg_gamma65_floor072__conditioned_p10_f050,train,428,rg_gamma65_floor072,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6200553000514096,0.30330376261853775,0.6200553000514096,0.3167515374328719,27929,8262,27929,19667,0.18010081286045138,0.5066300349666227,0.9600580973129993,0.7989186866697697,0.4199985879995438,0.07163638600013655,2.330149946000347,,,,,,,False,False,shared,,,0,0,0,0.0439118817448616,13233.0,10580.0,0.7995163606136174,
optimization,rg_gamma65_floor072__current_c3_d2,train,428,rg_gamma65_floor072,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.627680102915952,0.30330376261853775,0.627680102915952,0.32437634029741425,30582,8262,30582,22320,0.18010081286045138,0.5317651332818674,0.9600580973129993,0.765809953567458,0.4199985879995438,0.07163638600013655,1.8410083019998638,,,,,,,False,False,shared,,,0,0,0,,,,,
optimization,rg_gamma65_floor084__conditioned_p10_f025,train,428,rg_gamma65_floor084,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6221103419341305,0.28759889355281737,0.6221103419341305,0.33451144838131314,27463,7655,27463,19808,0.16879342445847145,0.5050179374233686,0.9711299804049641,0.8098896697374649,0.4199985879995438,0.0672398990000147,2.327590386000338,,,,,,,False,False,shared,,,0,0,0,0.025240547955036163,12685.0,11166.0,0.8802522664564446,
optimization,rg_gamma65_floor084__conditioned_p10_f050,train,428,rg_gamma65_floor084,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6168931461040341,0.28759889355281737,0.6168931461040341,0.32929425255121675,26531,7655,26531,18876,0.16879342445847145,0.494255483402207,0.9711299804049641,0.8204741623007048,0.4199985879995438,0.0672398990000147,2.3748313719997896,,,,,,,False,False,shared,,,0,0,0,0.05048109591007233,12685.0,10234.0,0.8067796610169492,
optimization,rg_gamma65_floor084__current_c3_d2,train,428,rg_gamma65_floor084,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6263146362839614,0.28759889355281737,0.6263146362839614,0.3387157427311441,28982,7655,28982,21327,0.16879342445847145,0.5192316425230462,0.9711299804049641,0.7890414740183562,0.4199985879995438,0.0672398990000147,1.835222695000084,,,,,,,False,False,shared,,,0,0,0,,,,,
optimization,rg_gamma65_left_permissive__conditioned_p10_f025,train,428,rg_gamma65_left_permissive,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.623064254971699,0.29609550723801836,0.623064254971699,0.3269687477336807,28217,7975,28217,20242,0.17485581944507517,0.5111257436083738,0.9656426332288401,0.7977814792500975,0.4199985879995438,0.0871926669997265,2.3119377279999753,,,,,,,False,False,side_specific,2360.0,5615.0,0,0,0,0.02345888689160347,12951.0,11388.0,0.8793143386611072,
optimization,rg_gamma65_left_permissive__conditioned_p10_f050,train,428,rg_gamma65_left_permissive,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.618523143406339,0.29609550723801836,0.618523143406339,0.3224276361683206,27231,7975,27231,19256,0.17485581944507517,0.500476817583216,0.9656426332288401,0.8094451176967427,0.4199985879995438,0.0871926669997265,2.3114074100003563,,,,,,,False,False,side_specific,2360.0,5615.0,0,0,0,0.04691777378320694,12951.0,10402.0,0.8031812215272952,
optimization,rg_gamma65_left_permissive__current_c3_d2,train,428,rg_gamma65_left_permissive,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6267508330849882,0.29609550723801836,0.6267508330849882,0.3306553258469699,29780,7975,29780,21805,0.17485581944507517,0.5252713319104492,0.9656426332288401,0.7768300873069174,0.4199985879995438,0.0871926669997265,1.8261137899999085,,,,,,,False,False,side_specific,2360.0,5615.0,0,0,0,,,,,
optimization,rg_gamma65_neighborhood18__conditioned_p10_f025,train,428,rg_gamma65_neighborhood18,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6229102683472533,0.2949361972400254,0.6229102683472533,0.32797407110722787,27917,7915,27917,20002,0.1739703010762454,0.5088778892874983,0.9680353758686039,0.8028083246767203,0.4199985879995438,0.05262949600000866,2.342226888999903,,,,,,,False,False,shared,,,0,0,0,0.0237235426902771,12801.0,11241.0,0.8781345207405672,
optimization,rg_gamma65_neighborhood18__conditioned_p10_f050,train,428,rg_gamma65_neighborhood18,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6182407211775477,0.2949361972400254,0.6182407211775477,0.3233045239375223,26953,7915,26953,19038,0.1739703010762454,0.4982970800599428,0.9680353758686039,0.814232181946351,0.4199985879995438,0.05262949600000866,2.310601318999943,,,,,,,False,False,shared,,,0,0,0,0.0474470853805542,12801.0,10277.0,0.8028279040699945,
optimization,rg_gamma65_neighborhood18__current_c3_d2,train,428,rg_gamma65_neighborhood18,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6266407323276976,0.2949361972400254,0.6266407323276976,0.33170453508767217,29477,7915,29477,21562,0.1739703010762454,0.5230234775895736,0.9680353758686039,0.7814567289751332,0.4199985879995438,0.05262949600000866,1.8171976130006442,,,,,,,False,False,shared,,,0,0,0,,,,,
optimization,rg_gamma65_no_smooth__conditioned_p10_f025,train,428,rg_gamma65_no_smooth,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6237571515858468,0.2946679499518768,0.6237571515858468,0.32908920163397,27970,7908,27970,20062,0.1737886562826393,0.5099450524499342,0.9678806272129489,0.8029674651412227,0.4199985879995438,0.06944731100065837,2.30055689099936,,,,,,,False,False,shared,,,0,0,0,0.02380107343196869,12839.0,11279.0,0.8784952099073137,
optimization,rg_gamma65_no_smooth__conditioned_p10_f050,train,428,rg_gamma65_no_smooth,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6190328754784958,0.2946679499518768,0.6190328754784958,0.32436492552661905,27014,7908,27014,19106,0.1737886562826393,0.49936424322237866,0.9678806272129489,0.8141334123047309,0.4199985879995438,0.06944731100065837,2.2888555839999754,,,,,,,False,False,shared,,,0,0,0,0.04760214686393738,12839.0,10323.0,0.8040345821325648,
optimization,rg_gamma65_no_smooth__current_c3_d2,train,428,rg_gamma65_no_smooth,gamma65,region_growing,current_c3_d2,standard,3,2.0,,,,,,both_tolerable,True,0.0,0.8595969173697416,0.6274126026205622,0.2946679499518768,0.6274126026205622,0.3327446526686854,29530,7908,29530,21622,0.1737886562826393,0.5240452295536079,0.9678806272129489,0.7815780562140197,0.4199985879995438,0.06944731100065837,1.8226244599991333,,,,,,,False,False,shared,,,0,0,0,,,,,
optimization,rg_gamma65_relax094__conditioned_p10_f025,train,428,rg_gamma65_relax094,gamma65,region_growing,conditioned_p10_f025,vesselness_conditioned,3,,1.0,2.0,10.0,0.25,1.0,both_tolerable,True,0.0,0.8595969173697416,0.6242236882055812,0.29883337170926394,0.6242236882055812,0.3253903164963172,28416,8074,28416,20342,0.17680850097634077,0.5134871259252531,0.9644538023284618,0.7958544481981982,0.4199985879995438,0.0711347559999922,2.3344098050001776,,,,,,,False,False,shared,,,0,0,0,0.02293156087398529,13015.0,11427.0,0.8779869381482904,
optimization,rg_gamma65_relax094__conditioned_p10_f050,train,428,rg_gamma65_relax094,gamma65,region_growing,conditioned_p10_f050,vesselness_conditioned,3,,1.0,2.0,10.0,0.5,1.0,both_tolerable,True,0.0,0.8595969173697416,0.619656026532697,0.29883337170926394,0.619656026532697,0.3208226548234331,27417,8074,27417,19343,0.17680850097634077,0.5027019663048908,0.9644538023284618,0.8075281759492285,0.4199985879995438,0.0711347559999922,2.304868178000106,,,,,,,False,False,shared,,,0,0,0,0.04586312174797058,13015.0,10428.0,0.8012293507491356,
