stage,variant,split,IMG_ID,vesselness_profile,artery_method,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,artery_voxels,vesselness_seconds,segmentation_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,error
fc,fc_floor_022,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.708029197080292,25140,0.4031748269990203,3.156044261999341,6362,306511,306511,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.199841828998615,6276,371872,371872,0.16,8,False,False,False,
fc,fc_seed_radius_3,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.206986496999889,6276,371872,371872,0.16,8,False,False,False,
fc,fc_seeds_2,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.225308003999089,6276,371872,371872,0.16,4,False,False,False,
fc,fc_seeds_6,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.2133111259972793,6276,371872,371872,0.16,12,False,False,False,
fc,fc_separate_ostia,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7088375660473837,24948,0.4031748269990203,3.271362011000747,6276,371872,371872,0.16,8,True,False,False,
fc,fc_sigma_080,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7118142010818237,24600,0.4031748269990203,3.19069723299981,6117,371872,371872,0.16,8,False,False,False,
fc,fc_sigma_120,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7069747721009116,25182,0.4031748269990203,3.216378737000923,6383,371872,371872,0.16,8,False,False,False,
fc,fc_weight_085,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7075015187380858,25749,0.4031748269990203,3.2292955379998602,6567,371872,371872,0.16,8,False,False,False,
fc,fc_weight_095,train,631,current,fuzzy_connectedness,both_tolerable,True,0.0,1.113000238656758,0.7097094504166127,24338,0.4031748269990203,3.1601110820010945,6061,371872,371872,0.16,8,False,False,False,
fc,fc_alpha_014,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5026158584097065,9672,0.39930263200221816,2.510976883000694,2841,602572,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.43724729426179293,7206,0.39930263200221816,2.3824546670002746,2067,602572,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.502365363509064,9144,0.39930263200221816,2.432163846002368,2600,602572,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5024344215889791,9216,0.39930263200221816,2.5567470349997166,2639,602572,602572,0.16,8,False,False,False,
fc,fc_current,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5024344215889791,9216,0.39930263200221816,2.4926730650004174,2639,602572,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.43727019273506,7470,0.39930263200221816,2.3994156109984033,2196,701937,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5028795121767606,9288,0.39930263200221816,2.4766065219992015,2683,533349,500000,0.16,8,False,False,True,
fc,fc_seed_radius_1,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5024344215889791,9216,0.39930263200221816,2.489928504001,2639,602572,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5024344215889791,9216,0.39930263200221816,2.46368448100111,2639,602572,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5024344215889791,9216,0.39930263200221816,2.4736530359987228,2639,602572,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5024344215889791,9216,0.39930263200221816,2.4697443029981514,2639,602572,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5024344215889791,9216,0.39930263200221816,2.535300781000842,2639,602572,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.4375,7457,0.39930263200221816,2.3884569720030413,2185,602572,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5021824202287778,9297,0.39930263200221816,2.4931399159977445,2681,602572,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.5018510900863842,9462,0.39930263200221816,2.521342651998566,2750,602572,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,676,current,fuzzy_connectedness,both_tolerable,True,1.1576348337032387,0.8916609243998318,0.4378323523442257,7356,0.39930263200221816,2.397530085003382,2145,602572,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6287731075844707,20434,0.32056178700077,2.5951031190015783,5337,583239,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6426635038969841,15329,0.32056178700077,2.38962936399912,4042,583239,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6408078953408308,19130,0.32056178700077,2.413413415000832,4851,583239,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6411281085346298,19204,0.32056178700077,2.5795768269999826,4893,583239,583239,0.16,8,False,False,False,
fc,fc_current,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6411281085346298,19204,0.32056178700077,2.55063362600049,4893,583239,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6277015598571697,17164,0.32056178700077,2.456257863999781,4456,676731,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6376481888728799,19478,0.32056178700077,2.5535543100013456,4971,517092,500000,0.16,8,False,False,True,
fc,fc_seed_radius_1,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6411281085346298,19204,0.32056178700077,2.5402678339996783,4893,583239,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6411281085346298,19204,0.32056178700077,2.5414362359988445,4893,583239,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6411281085346298,19204,0.32056178700077,2.5344739530009974,4893,583239,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6411281085346298,19204,0.32056178700077,2.543999375000567,4893,583239,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6411281085346298,19204,0.32056178700077,2.60436705200118,4893,583239,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.643429158110883,18877,0.32056178700077,2.5314083129997016,4740,583239,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6388460858362593,19504,0.32056178700077,2.5443430220002483,5030,583239,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.63238752939999,19883,0.32056178700077,2.5792241019989888,5079,583239,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,696,current,fuzzy_connectedness,both_tolerable,True,0.0,1.739843048383334,0.6400866859302067,15909,0.32056178700077,2.415431523000734,4318,583239,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.6501963195988457,50337,0.39614532599807717,4.600169430003007,13113,549113,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7223548355202757,36580,0.39614532599807717,3.977395591002278,9306,549113,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7097671374815946,39129,0.39614532599807717,3.8454935100016883,10173,549113,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7099885564819356,39185,0.39614532599807717,4.1131097830002545,10202,549113,549113,0.16,8,False,False,False,
fc,fc_current,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7099709821124477,39184,0.39614532599807717,4.0845841740010655,10201,549113,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7111031852725727,38679,0.39614532599807717,4.091968722001184,10036,652246,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7180920094287152,41295,0.39614532599807717,4.116551355000411,10708,476969,476969,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7099709821124477,39184,0.39614532599807717,4.195419850999315,10201,549113,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7099709821124477,39184,0.39614532599807717,4.2516560289986955,10201,549113,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7099709821124477,39184,0.39614532599807717,4.212905889999092,10201,549113,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7099709821124477,39184,0.39614532599807717,4.183108840999921,10201,549113,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7099709821124477,39184,0.39614532599807717,4.285669016000611,10201,549113,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7129486897159216,38437,0.39614532599807717,4.127463829001499,9850,549113,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7077081136615567,39755,0.39614532599807717,4.114287732998491,10481,549113,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.6746847816672235,46598,0.39614532599807717,4.486869434000255,11957,549113,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,752,current,fuzzy_connectedness,both_tolerable,True,0.63671875,0.8095744354916121,0.7164868603042877,38081,0.39614532599807717,4.073719144002098,9982,549113,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6987840499966035,38352,0.40259515999787254,4.10541139599809,10712,491816,491816,0.14,8,False,False,False,
fc,fc_alpha_018,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6812201952918023,30802,0.40259515999787254,3.7785029759979807,8577,491816,491816,0.18,8,False,False,False,
fc,fc_candidates_350k,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6833649220002916,33337,0.40259515999787254,3.77493161700113,9327,491816,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,33343,0.40259515999787254,3.8719717470012256,9332,491816,491816,0.16,8,False,False,False,
fc,fc_current,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,33343,0.40259515999787254,3.908060754998587,9332,491816,491816,0.16,8,False,False,False,
fc,fc_floor_014,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6844383353317931,33133,0.40259515999787254,3.946192773000803,9242,591245,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6944672189081451,35489,0.40259515999787254,3.8609068900004786,9832,423267,423267,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,33343,0.40259515999787254,3.896402007998404,9332,491816,491816,0.16,8,False,False,False,
fc,fc_seed_radius_3,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,33343,0.40259515999787254,3.908219454999198,9332,491816,491816,0.16,8,False,False,False,
fc,fc_seeds_2,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,33343,0.40259515999787254,3.9389472490001936,9332,491816,491816,0.16,4,False,False,False,
fc,fc_seeds_6,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,33343,0.40259515999787254,3.9301095439986966,9332,491816,491816,0.16,12,False,False,False,
fc,fc_separate_ostia,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6834800863024083,33343,0.40259515999787254,3.9957328609998513,9332,491816,491816,0.16,8,True,False,False,
fc,fc_sigma_080,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.684838861444366,32763,0.40259515999787254,3.8683297370007494,9050,491816,491816,0.16,8,False,False,False,
fc,fc_sigma_120,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.681468830059778,33836,0.40259515999787254,3.893648454999493,9576,491816,491816,0.16,8,False,False,False,
fc,fc_weight_085,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6961446490749675,36258,0.40259515999787254,4.018720398998994,9994,491816,491816,0.16,8,False,False,False,
fc,fc_weight_095,train,760,current,fuzzy_connectedness,both_tolerable,True,0.65625,0.8250236739027553,0.6777216585467603,31866,0.40259515999787254,3.7847578529981547,9081,491816,491816,0.16,8,False,False,False,
fc,fc_alpha_014,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7140343425762999,18040,0.2971866369989584,2.378015903999767,4729,351007,351007,0.14,8,False,False,False,
fc,fc_alpha_018,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7248465266558967,16028,0.2971866369989584,2.2809877840008994,3889,351007,351007,0.18,8,False,False,False,
fc,fc_candidates_350k,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.344724208000116,4286,351007,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.327887486000691,4286,351007,351007,0.16,8,False,False,False,
fc,fc_current,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.335482579001109,4286,351007,351007,0.16,8,False,False,False,
fc,fc_floor_014,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7210978565358346,16849,0.2971866369989584,2.366032632999122,4217,415514,415514,0.16,8,False,False,False,
fc,fc_floor_022,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7186749430737078,17137,0.2971866369989584,2.293545575997996,4349,305766,305766,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.327972229999432,4286,351007,351007,0.16,8,False,False,False,
fc,fc_seed_radius_3,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.3317990110008395,4286,351007,351007,0.16,8,False,False,False,
fc,fc_seeds_2,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.3339268069976242,4286,351007,351007,0.16,4,False,False,False,
fc,fc_seeds_6,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.321274199999607,4286,351007,351007,0.16,12,False,False,False,
fc,fc_separate_ostia,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7200476354633489,16987,0.2971866369989584,2.3862148110019916,4286,351007,351007,0.16,8,True,False,False,
fc,fc_sigma_080,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7232416385055112,16741,0.2971866369989584,2.321014536999428,4163,351007,351007,0.16,8,False,False,False,
fc,fc_sigma_120,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7185793202459348,17119,0.2971866369989584,2.33503176999875,4351,351007,351007,0.16,8,False,False,False,
fc,fc_weight_085,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7182483547573651,17596,0.2971866369989584,2.360853958001826,4517,351007,351007,0.16,8,False,False,False,
fc,fc_weight_095,train,793,current,fuzzy_connectedness,both_tolerable,True,0.5,2.7741306352170945,0.7212237093690248,16458,0.2971866369989584,2.2871214389997476,4078,351007,351007,0.16,8,False,False,False,
fc,fc_alpha_014,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7220962180302779,27043,0.4050063020004018,3.5150788239989197,7892,545218,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7127279897466233,23527,0.4050063020004018,3.393660239999008,6756,545218,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7170672754129179,24941,0.4050063020004018,3.25181120599882,7177,545218,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7174465969287258,25103,0.4050063020004018,3.4274386409997533,7271,545218,545218,0.16,8,False,False,False,
fc,fc_current,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7174465969287258,25103,0.4050063020004018,3.433638302998588,7271,545218,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7165005963143923,24798,0.4050063020004018,3.4049272749980446,7178,638645,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.717056703095497,25243,0.4050063020004018,3.370085664999351,7330,480618,480618,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7174465969287258,25103,0.4050063020004018,3.474539974999061,7271,545218,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7174465969287258,25103,0.4050063020004018,3.4773643540029298,7271,545218,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7174465969287258,25103,0.4050063020004018,3.4417180659984297,7271,545218,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7174465969287258,25103,0.4050063020004018,3.4035332269995706,7271,545218,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7174465969287258,25103,0.4050063020004018,3.4967760760009696,7271,545218,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7183158382216733,24636,0.4050063020004018,3.443255631998909,7062,545218,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7156497261107729,25388,0.4050063020004018,3.422169612997095,7410,545218,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7252882800381258,26319,0.4050063020004018,3.4699022509994393,7552,545218,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,836,current,fuzzy_connectedness,both_tolerable,True,1.029961908617559,0.5,0.7125990368183936,24308,0.4050063020004018,3.379184194996924,7088,545218,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6196807552336684,31130,0.4227512380002736,3.6381785569992644,7971,566738,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6271678034924889,25617,0.4227512380002736,3.4370364690003044,6344,566738,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6252038916927328,27735,0.4227512380002736,3.3446959749999223,6987,566738,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6256610715106922,27812,0.4227512380002736,3.6827250910009752,7031,566738,566738,0.16,8,False,False,False,
fc,fc_current,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6256610715106922,27812,0.4227512380002736,3.4931748380004137,7031,566738,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6261284672094859,27575,0.4227512380002736,3.479212277001352,6935,673818,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6248975155871642,28071,0.4227512380002736,3.445061522999822,7135,493827,493827,0.16,8,False,False,False,
fc,fc_seed_radius_1,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6256610715106922,27812,0.4227512380002736,3.438787922001211,7031,566738,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6256610715106922,27812,0.4227512380002736,3.4623788419994526,7031,566738,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6256610715106922,27812,0.4227512380002736,3.5431117580010323,7031,566738,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6256610715106922,27812,0.4227512380002736,3.5437773680005193,7031,566738,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6256610715106922,27812,0.4227512380002736,3.6352126549991226,7031,566738,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6280378168319704,27347,0.4227512380002736,3.516605722001259,6812,566738,500000,0.16,8,False,False,True,
fc,fc_sigma_120,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6233247030155346,28152,0.4227512380002736,3.6146910959996603,7197,566738,500000,0.16,8,False,False,True,
fc,fc_weight_085,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6312610025016214,29589,0.4227512380002736,3.520759287999681,7469,566738,500000,0.16,8,False,False,True,
fc,fc_weight_095,train,854,current,fuzzy_connectedness,both_tolerable,True,1.2734375,0.0,0.6211114790501977,26961,0.4227512380002736,3.478261793999991,6829,566738,500000,0.16,8,False,False,True,
fc,fc_alpha_014,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.556380715346634,17127,0.40449673600232927,3.0135868659999687,5488,621624,500000,0.14,8,False,False,True,
fc,fc_alpha_018,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5503797363574281,15628,0.40449673600232927,2.9173750010013464,4823,621624,500000,0.18,8,False,False,True,
fc,fc_candidates_350k,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5528628495339547,16120,0.40449673600232927,2.8852848739988985,5072,621624,350000,0.16,8,False,False,True,
fc,fc_candidates_750k,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5553764208893696,16306,0.40449673600232927,2.9914242339982593,5169,621624,621624,0.16,8,False,False,False,
fc,fc_current,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5553764208893696,16306,0.40449673600232927,2.960453438001423,5169,621624,500000,0.16,8,False,False,True,
fc,fc_floor_014,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5544688165002455,16177,0.40449673600232927,2.9560373029999027,5099,727154,500000,0.16,8,False,False,True,
fc,fc_floor_022,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5562859992265891,16438,0.40449673600232927,2.9644232320024457,5225,547497,500000,0.16,8,False,False,True,
fc,fc_seed_radius_1,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5553764208893696,16306,0.40449673600232927,2.988632915999915,5169,621624,500000,0.16,8,False,False,True,
fc,fc_seed_radius_3,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5553764208893696,16306,0.40449673600232927,2.964940690999356,5169,621624,500000,0.16,8,False,False,True,
fc,fc_seeds_2,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5553764208893696,16306,0.40449673600232927,2.964171992000047,5169,621624,500000,0.16,4,False,False,True,
fc,fc_seeds_6,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5553764208893696,16306,0.40449673600232927,2.9662110899989784,5169,621624,500000,0.16,12,False,False,True,
fc,fc_separate_ostia,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5553764208893696,16306,0.40449673600232927,3.051813788002619,5169,621624,500000,0.16,8,True,False,True,
fc,fc_sigma_080,train,887,current,fuzzy_connectedness,both_tolerable,True,0.7890625,0.5,0.5543540591463915,16133,0.40449673600232927,2.961166264001804,5083,621624,500000,0.16,8,False,False,True,
