IMG_ID,normal_rg,normal_threshold_fc,rg_variant,fc_variant,fc_minus_rg,ostia_status,left_dist_mm,right_dist_mm,fuzzy_threshold_balanced_fc_semi_permissive,fuzzy_threshold_balanced_rg,contextual_strong_object_threshold_fc,contextual_strong_object_threshold_rg
538,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.12440845768285896,both_tolerable,0.0,0.8095744354916121,,,0.4414847414442064,0.5658931991270654
550,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,5.8876708913802034e-05,both_tolerable,0.0,1.6331862610496237,,,0.5412988434955177,0.5412399667866039
553,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.0877890764996066,both_tolerable,1.3984375,1.0,,,0.47619480283481735,0.563983879334424
603,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.0008012182838617599,found_but_wrong,0.0,7.171684578422479,,,0.4446062812926718,0.44380506300881006
605,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.06350396809285186,both_tolerable,0.0,0.5,,,0.688168106604188,0.7516720746970399
608,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.03764017490605742,both_tolerable,1.3680800657879093,0.5,,,0.7057161358686054,0.668075960962548
631,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.02501739771270095,both_tolerable,0.0,1.113000238656758,,,0.7004405286343612,0.7254579263470622
676,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.06209361608439562,both_tolerable,1.1576348337032387,0.8916609243998318,,,0.4369190450841489,0.49901266116854454
682,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.010012663614348827,both_tolerable,1.029961908617559,0.5,,,0.7199274715312024,0.7299401351455512
696,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.015108545442301557,both_tolerable,0.0,1.739843048383334,,,0.6463303794592138,0.6312218340169122
737,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.009187599406294655,both_tolerable,0.0,1.2269605245916635,,,0.7262874150614926,0.7354750144677873
750,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.12117426572341755,both_tolerable,0.0,0.9740592917816913,,,0.2513450785947885,0.37251934431820605
752,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.06130398431472811,found_but_wrong,14.23387813433725,1.345667690480501,,,0.5418692598595354,0.48056527554480727
760,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.036986810778181,both_tolerable,0.0,1.0541954870895625,,,0.6816791686319857,0.7186659794101667
788,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.04155774312326255,both_tolerable,0.9004562916672442,0.63671875,,,0.7394745250325657,0.6979167819093032
793,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.022639941942752206,both_tolerable,0.8437861682062879,2.7741306352170945,,,0.7256856272219401,0.7030456852791879
821,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.0017676550115394152,both_tolerable,3.762998305872592,1.232890721536179,,,0.3413825461370034,0.34315020114854283
836,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.02643856875472117,both_tolerable,0.9004562916672442,0.5,,,0.7172565762291695,0.7436951449838907
854,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.0010410360293744425,both_tolerable,1.2734375,0.63671875,,,0.6310501361848079,0.6320911722141823
867,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.35764380914803356,both_tolerable,1.5293554925707267,2.2048039092672873,,,0.3349293404138011,0.6925731495618347
873,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.6065317672132549,both_tolerable,2.484375,1.2734135350505742,,,0.18548614638000113,0.792017913593256
881,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.005564357201900627,both_correct,0.0,0.0,,,0.6781131178707225,0.6836774750726231
887,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.0017318448435864608,both_tolerable,0.7890625,0.0,,,0.5519590438049626,0.5502271989613762
906,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,0.00629713490860484,both_tolerable,0.0,0.5,,,0.7248096773578065,0.7185125424492017
907,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.032307305365851025,both_tolerable,0.5,0.5,,,0.7122733683369866,0.7445806737028376
922,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.20561508072658835,found_but_wrong,7.855151154382908,1.345667690480501,,,0.3684210526315789,0.5740361333581673
934,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.040290385442127374,both_tolerable,0.0,0.5,,,0.702828120432622,0.7431185058747494
937,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.03560704288835104,both_tolerable,1.390625,2.160392872438078,,,0.6490489816529204,0.6846560245412714
965,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.0067474064105538245,both_tolerable,1.4820293967437015,5.215854595380919,,,0.4758329880322714,0.48258039444282524
988,,,contextual_strong_object_threshold_rg,contextual_strong_object_threshold_fc,-0.25978368879750297,both_tolerable,0.72265625,1.1377451873456221,,,0.4767822655134772,0.7365659543109802
