variant,IMG_ID,artery_dice,artery_dice_before_morphology,artery_dice_after_morphology,artery_dice_morphology_delta,artery_voxel_count,artery_voxel_count_before_morphology,artery_voxel_count_after_morphology,artery_segmentation_method,fc_processed_voxels,fc_effective_alpha,fc_object_seed_count,fc_candidate_voxels_final,threshold_mode,fuzzy_mask_strategy,min_threshold_hu,max_threshold_hu,lower_threshold_method,lower_threshold_percentile,upper_threshold_selection_method,upper_threshold_dense_mean_hu,upper_threshold_selected_percentile,upper_threshold_centroid_distance_hu,upper_threshold_interpolation_segment,threshold_voxel_count,lcc_voxel_count,image_slice_count,image_voxel_count,aorta_circle_count,aorta_detected_circle_count,aorta_interpolated_circle_count,aorta_circle_first_slice,aorta_circle_last_slice,aorta_circle_coverage,aorta_circle_radius_min_px,aorta_circle_radius_max_px,aorta_circle_radius_mean_px,aorta_circle_radius_median_px,aorta_circle_radius_std_px,aorta_circle_radius_p10_px,aorta_circle_radius_p90_px,aorta_circle_radius_min_mm,aorta_circle_radius_max_mm,aorta_circle_radius_mean_mm,aorta_circle_radius_median_mm,aorta_circle_radius_std_mm,aorta_circle_radius_p10_mm,aorta_circle_radius_p90_mm,aorta_detected_circle_radius_median_mm,aorta_interpolated_circle_radius_median_mm,aorta_circle_radius_first_mm,aorta_circle_radius_last_mm,aorta_circle_radius_max_step_change_mm,aorta_circle_radius_p90_step_change_mm,aorta_circle_mean_hough_accumulator,aorta_circle_lower_radius_bound_fraction,aorta_circle_upper_radius_bound_fraction,aorta_circle_filter_method,aorta_circle_filter_applied,aorta_circle_original_count,aorta_circle_used_count,aorta_circle_filter_synthetic_tail_count,aorta_circle_filter_trimmed_tail_count,aorta_circle_filter_trim_start_slice,aorta_circle_filter_detected_tail_start_slice,aorta_circle_filter_original_coverage,aorta_circle_filter_used_coverage,aorta_circle_filter_reason,aorta_circle_filter_candidate_mask_voxel_count,aorta_circle_filter_mask_guided_fallback_enabled,aorta_circle_filter_mask_guided_fallback_attempted,aorta_circle_filter_mask_guided_fallback_accepted,aorta_circle_filter_mask_guided_fallback_rejection_reason,aorta_circle_filter_mask_guided_trim_start_slice,aorta_circle_filter_mask_guided_trimmed_tail_count,aorta_circle_filter_mask_guided_candidate_area_ratio_p90,aorta_circle_filter_mask_guided_retry_area_ratio_p90,aorta_circle_filter_mask_guided_candidate_fill_q25,aorta_circle_filter_mask_guided_retry_fill_q25,aorta_mask_voxel_count,aorta_segmented_slice_count,aorta_voxels_per_segmented_slice,aorta_volume_fraction,aorta_level_set_initial_voxel_count,aorta_level_set_raw_voxel_count,aorta_level_set_initial_volume_fraction,aorta_level_set_raw_volume_fraction,aorta_level_set_iterations_used,aorta_level_set_circle_fill_q25,aorta_level_set_circle_area_ratio_p90,aorta_slice_area_jump_p95,aorta_segmentation_feedback,ostia_detected,ostia_detection_status,artery_segmentation_run,segmented_with_incorrect_ostia,segmentation_skip_reason,ostia_detection_error,both_ostia_correct,both_ostia_tolerable,left_ostium_correct,right_ostium_correct,left_ostium_distance_mm,right_ostium_distance_mm,left_ostium,right_ostium,pipeline_error,status,downscale_method,opencv_interpolation,downscale_factors,max_threshold_percentile,configured_lower_threshold_method,lcc_per_slice,lcc_mode,configured_artery_segmentation_method,aorta_miss_count,configured_aorta_hough_radii_start_px,configured_aorta_hough_radii_end_px,aorta_interpolate_missed_circles,aorta_trajectory_radius_factor,aorta_trajectory_axial_margin_slices,aorta_opening_radius
fixed_m300_maxp99p7,696,0.6303600323624595,0.3184035116241261,0.6303600323624595,0.3119565207383333,19469,4521,19469,region_growing,,,,,normal,,-300.0,796.0,fixed,,fixed,,99.7,,,8565969,8325140,223,14614528,64,64,0,159,222,0.2869955156950672,19.5,25.0,22.21114549512987,22.0,1.2553754147178515,21.0,23.76944444444445,12.416015625,15.91796875,14.14225279572722,14.0078125,0.799321064839882,13.37109375,15.134450954861112,14.0078125,,13.689453125,15.28125,2.546875,0.9115690104166686,0.4336270876539718,0.0,0.0,none,False,64,64,0,0,,,0.2869955156950672,0.2869955156950672,disabled,121090,False,False,False,,,0,,,,,121090,74,1636.3513513513512,0.0082855908860005,2245,121255,0.0001536142665709,0.0082968810214055,31,0.9218436058908116,1.315173733929417,0.0823172620263474,adequate,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.739843048383334,"(99, 137, 163)","(122, 103, 195)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p7,194,0.789477826928829,0.4203026678454418,0.789477826928829,0.3691751590833871,33618,8553,33618,region_growing,,,,,normal,,-300.0,949.75,fixed,,fixed,,99.7,,,12683474,12397124,275,18022400,118,118,0,157,274,0.4290909090909091,18.0,27.6,23.874875571697608,24.0,2.982178002633578,19.35,27.215,11.4609375,17.5734375,15.201580930416837,15.28125,1.8988086501143489,12.3205078125,17.328300781249997,15.28125,,14.0078125,17.55524553571429,4.45703125,1.030069444444444,0.4408025274515439,0.0338983050847457,0.0,none,False,118,118,0,0,,,0.4290909090909091,0.4290909090909091,disabled,295490,False,False,False,,,0,,,,,295490,128,2308.515625,0.0163957075639204,4826,295721,0.0002677778764204,0.0164085249467329,31,0.9814046673439856,2.015618183607053,0.0740574876925519,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.8095744354916121,1.345667690480501,"(89, 155, 168)","(122, 122, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p7,305,0.6876775376649528,0.3853227551388388,0.6876775376649528,0.302354782526114,29442,7096,29442,region_growing,,,,,normal,,-300.0,724.0,fixed,,fixed,,99.7,,,11260109,11026716,267,17498112,104,104,0,163,266,0.3895131086142322,18.0,23.75,21.06884781884782,21.416666666666664,1.5308756159739114,19.0,22.61688311688312,13.921875,18.369140625,16.29543698489011,16.564453125,1.184036609229822,14.6953125,17.49274553571429,16.564453125,,13.921875,17.45758928571429,2.70703125,0.9192857142857136,0.4519524030951138,0.0288461538461538,0.0,none,False,104,104,0,0,,,0.3895131086142322,0.3895131086142322,disabled,165136,False,False,False,,,0,,,,,165136,114,1448.561403508772,0.0094373610135767,3281,165322,0.0001875059434983,0.0094479907318,31,0.9048493506493508,1.473856995737008,0.0900928746801619,adequate,yes,both tolerable,yes,no,,,no,yes,no,yes,1.841961526640825,0.0,"(98, 162, 177)","(118, 129, 217)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p7,344,0.7381695928277923,0.4215619858705119,0.7381695928277923,0.3166076069572803,34825,9232,34825,region_growing,,,,,normal,,-300.0,671.0,fixed,,fixed,,99.7,,,12321281,10908226,275,18022400,124,124,0,151,274,0.4509090909090909,18.5,27.83333333333333,24.75565476190476,25.55,2.468555899208233,20.0,27.0,12.86328125,19.35286458333333,17.212916201636904,17.765234375,1.7164177736682245,13.90625,18.7734375,17.765234375,,14.6015625,17.614583333333332,4.171875,1.390625,0.446382011173173,0.0,0.0,none,False,124,124,0,0,,,0.4509090909090909,0.4509090909090909,disabled,348041,False,False,False,,,0,,,,,348041,134,2597.320895522388,0.0193115789240056,5399,348421,0.0002995716441761,0.0193326637961647,31,0.9766882259615938,2.3824128968744733,0.0478361786224875,adequate,yes,both tolerable,yes,no,,,no,yes,no,yes,2.415490576790252,0.0,"(97, 162, 176)","(115, 134, 218)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.7,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,28,0.6709658928059616,0.3671066124177169,0.6709658928059616,0.3038592803882447,24661,6046,24661,region_growing,,,,,normal,,-300.0,1085.75,fixed,,fixed,,99.9,,,11168529,10815776,275,18022400,120,120,0,155,274,0.4363636363636363,18.0,26.5,20.96332461519961,20.571428571428573,1.5593674043883312,19.39333333333333,23.5,12.09375,17.8046875,14.08473372583724,13.821428571428571,1.0476999748234102,13.029895833333333,15.7890625,13.821428571428571,,15.453125,12.989583333333332,5.7109375,1.455729166666668,0.4540704137874224,0.025,0.0,none,False,120,120,0,0,,,0.4363636363636363,0.4363636363636363,disabled,192133,False,False,False,,,0,,,,,192133,130,1477.946153846154,0.0106607887961647,3731,192433,0.0002070201526988,0.0106774347478693,31,0.8414939062209266,1.3773244642951226,0.0382589887845243,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.0737001589130926,0.8375058302035873,"(103, 144, 181)","(128, 115, 217)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,380,0.5520222290830503,0.2980610151545232,0.5520222290830503,0.2539612139285271,42258,9855,42258,region_growing,,,,,normal,,-300.0,1052.25,fixed,,fixed,,99.9,,,7807686,7670241,206,13500416,77,77,0,129,205,0.3737864077669903,18.5,28.33333333333333,25.014842300556587,25.83333333333333,2.729485047810123,20.3,28.0,11.779296875,18.04036458333333,15.927419121057511,16.448567708333332,1.7379143077853512,12.925390625,17.828125,16.448567708333332,,11.779296875,16.5546875,3.18359375,1.4962890625000007,0.5162309901570733,0.0,0.0,none,False,77,77,0,0,,,0.3737864077669903,0.3737864077669903,disabled,208717,False,False,False,,,0,,,,,208717,87,2399.0459770114944,0.0154600421201835,3463,208992,0.0002565106141914,0.015480411862864,31,0.9886561954624782,1.7031464465005783,0.0658495080293208,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,2.3495403733114086,1.739843048383334,"(93, 120, 120)","(113, 89, 166)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,854,0.6313070183361936,0.3506543494996151,0.6313070183361936,0.2806526688365785,30979,6800,30979,region_growing,,,,,normal,,-300.0,953.25,fixed,,fixed,,99.9,,,10723965,10472395,275,18022400,138,138,0,137,274,0.5018181818181818,18.0,25.75,22.80033356337704,23.208333333333336,2.0579037512030114,19.5,25.25,11.4609375,16.3955078125,14.517399886056475,14.777180989583334,1.3103059040862923,12.416015625,16.0771484375,14.777180989583334,,13.37109375,14.64453125,2.228515625,0.7905924479166662,0.5194491171644677,0.0144927536231884,0.0,none,False,138,138,0,0,,,0.5018181818181818,0.5018181818181818,disabled,253481,False,False,False,,,0,,,,,253481,148,1712.7094594594594,0.0140647749467329,5082,342782,0.000281982421875,0.019019775390625,31,0.9654155750807588,1.4808770406684864,0.1207224299525226,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.2734375,0.63671875,"(99, 151, 157)","(124, 117, 185)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,937,0.6849258025439128,0.3729897179013973,0.6849258025439128,0.3119360846425155,28809,6321,28809,region_growing,,,,,normal,,-300.0,969.75,fixed,,fixed,,99.9,,,11867469,11567669,275,18022400,82,82,0,193,274,0.2981818181818181,18.0,27.0,20.98524135079013,20.9375,1.4821743002257537,19.05,22.612500000000004,12.515625,18.7734375,14.591300626721264,14.55810546875,1.0305743181257194,13.245703125,15.722753906250004,14.55810546875,,13.2109375,14.5146484375,4.751302083333332,1.622395833333332,0.4809928720550133,0.024390243902439,0.0,none,False,82,82,0,0,,,0.2981818181818181,0.2981818181818181,disabled,128721,False,False,False,,,0,,,,,128721,92,1399.141304347826,0.0071422784978693,2552,128889,0.0001416015625,0.0071516002308238,31,0.8904085872576177,1.2990102035906117,0.0911810411810411,suspected_undersegmentation,yes,both tolerable,yes,no,,,no,yes,no,no,1.390625,2.160392872438078,"(106, 170, 209)","(115, 129, 227)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,315,0.6464329441790685,0.327656943741921,0.6464329441790685,0.3187760004371475,28774,6371,28774,region_growing,,,,,normal,,-300.0,893.25,fixed,,fixed,,99.9,,,12624120,12464696,275,18022400,134,134,0,141,274,0.4872727272727272,18.0,29.0,23.2064498933902,23.33333333333333,2.957473609804694,19.0,27.175,12.3046875,19.82421875,15.8637841068097,15.950520833333332,2.021710475452428,12.98828125,18.57666015625,15.950520833333332,,19.140625,14.35546875,7.51953125,2.483723958333334,0.3812039631450702,0.0223880597014925,0.0149253731343283,none,False,134,134,0,0,,,0.4872727272727272,0.4872727272727272,disabled,388330,False,False,False,,,0,,,,,388330,138,2813.985507246377,0.0215470747514204,5159,388601,0.0002862548828125,0.0215621115944602,31,0.9921702284450996,2.253945266603952,0.1419999999999999,adequate,yes,both correct,yes,no,,,yes,no,yes,yes,0.0,0.0,"(100, 179, 144)","(116, 146, 218)",,both ostia correct,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,428,0.6272001624344868,0.3306075202568985,0.6272001624344868,0.2965926421775883,34759,9520,34759,region_growing,,,,,normal,,-300.0,916.5,fixed,,fixed,,99.9,,,12653455,12504582,275,18022400,172,172,0,103,274,0.6254545454545455,18.0,29.0,23.38606496862311,24.0,3.345826581286704,19.0,27.5,12.5859375,20.27734375,16.35197511477944,16.78125,2.3394646798840624,13.28515625,19.228515625,16.78125,,12.935546875,17.48046875,6.9921875,3.729166666666664,0.3677517382058745,0.0465116279069767,0.0232558139534883,none,False,172,172,0,0,,,0.6254545454545455,0.6254545454545455,disabled,536100,False,False,False,,,0,,,,,536100,182,2945.6043956043954,0.0297463156960227,6730,536342,0.0003734241832386,0.0297597434303977,31,0.9960491395020156,2.871215377822278,0.0769811320754716,suspected_oversegmentation,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.2202077119702048,"(95, 167, 103)","(95, 120, 167)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,752,0.5450136404971203,0.2667931319616713,0.5450136404971203,0.278220508535449,28462,6899,28462,region_growing,,,,,normal,,-300.0,903.0,fixed,,fixed,,99.9,,,8653631,7884489,275,18022400,112,112,0,163,274,0.4072727272727273,18.0,28.0,22.57897630643166,22.58571428571429,2.692001533677478,19.0,25.8875,11.4609375,17.828125,14.376457570110786,14.380747767857144,1.7140478515212068,12.09765625,16.483056640624998,14.380747767857144,,17.828125,16.873046875,4.138671875,1.2734375,0.4000353033736267,0.0267857142857142,0.0,none,False,112,112,0,0,,,0.4072727272727273,0.4072727272727273,disabled,307281,False,False,False,,,0,,,,,307281,122,2518.696721311476,0.0170499489524147,4075,307729,0.0002261075106534,0.0170748069069602,31,0.9520576899996,2.8673209946243814,0.0424328147100424,adequate,yes,found but incorrect,yes,yes,,,no,no,no,no,14.23387813433725,1.345667690480501,"(95, 153, 184)","(115, 131, 232)",,no ostium correct,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,13,0.5726432920428302,0.2777446841573645,0.5726432920428302,0.2948986078854657,24542,5997,24542,region_growing,,,,,normal,,-300.0,1095.5,fixed,,fixed,,99.9,,,12370388,12169474,241,15794176,66,66,0,175,240,0.2738589211618257,18.0,23.875,21.43685775503957,22.0625,1.7229744828926377,18.75,23.36111111111111,12.515625,16.6005859375,14.905315157800953,15.34033203125,1.1980056951362874,13.037109375,16.243272569444443,15.34033203125,,15.296875,14.94921875,1.6513671875,0.933153521825396,0.448185455952,0.0454545454545454,0.0,none,False,66,66,0,0,,,0.2738589211618257,0.2738589211618257,disabled,119369,False,False,False,,,0,,,,,119369,76,1570.6447368421052,0.0075577858572678,2150,119567,0.0001361261264911,0.0075703221238005,31,0.9224322314049588,1.527724372752504,0.0783214175359338,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,2.0859375,1.1031404921008474,"(114, 173, 173)","(130, 145, 202)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,538,0.5561581525542337,0.284821695636279,0.5561581525542337,0.2713364569179547,21014,5375,21014,region_growing,,,,,normal,,-300.0,733.75,fixed,,fixed,,99.9,,,12531697,12105119,275,18022400,107,107,0,168,274,0.3890909090909091,18.0,27.33333333333333,22.944409718007847,23.83333333333333,2.212540182572476,19.5,25.166666666666668,11.4609375,17.403645833333332,14.60913587513781,15.175130208333332,1.4087658193723185,12.416015625,16.024088541666668,15.175130208333332,,11.4609375,15.645089285714286,2.3346354166666643,0.9095982142857116,0.4623895843510253,0.0186915887850467,0.0,none,False,107,107,0,0,,,0.3890909090909091,0.3890909090909091,disabled,220373,False,False,False,,,0,,,,,220373,117,1883.5299145299143,0.0122277277166193,4030,220608,0.0002236106178977,0.0122407670454545,31,0.9292049506939551,1.779969509966455,0.0686093366210323,adequate,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,0.8095744354916121,"(102, 175, 202)","(127, 140, 218)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,965,0.4824981901426363,0.2320528682217327,0.4824981901426363,0.2504453219209036,23446,5476,23446,region_growing,,,,,normal,,-300.0,797.25,fixed,,fixed,,99.9,,,12633842,12495820,275,18022400,92,92,0,183,274,0.3345454545454545,18.33333333333333,24.0,21.326450512048336,21.666666666666668,1.1477970064177248,19.5,22.49,14.179687499999998,18.5625,16.49467656791239,16.7578125,0.8877492471512091,15.08203125,17.394609375,16.7578125,,18.5625,17.4453125,3.8671875,0.7734375,0.4981893877603994,0.0,0.0,none,False,92,92,0,0,,,0.3345454545454545,0.3345454545454545,disabled,154597,False,False,False,,,0,,,,,154597,102,1515.656862745098,0.008578047318892,2970,154767,0.000164794921875,0.0085874800248579,31,0.9539191487168917,1.3453690556754654,0.0692410119840213,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.4820293967437017,5.215854595380919,"(107, 153, 174)","(117, 128, 201)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,447,0.467348882947666,0.2101953550767167,0.467348882947666,0.2571535278709493,11634,2947,11634,region_growing,,,,,normal,,-300.0,1015.0,fixed,,fixed,,99.9,,,11716655,11537963,245,16056320,95,95,0,150,244,0.3877551020408163,18.0,24.181818181818183,21.090449258344,21.285714285714285,1.4283130748748205,18.7,22.85111111111112,12.515625,16.813920454545457,14.66445299994231,14.800223214285714,0.9931239348738986,13.00234375,15.888663194444446,14.800223214285714,,13.2109375,15.9921875,1.970052083333332,1.0280691964285715,0.4894931917915969,0.0105263157894736,0.0,none,False,95,95,0,0,,,0.3877551020408163,0.3877551020408163,disabled,158910,False,False,False,,,0,,,,,158910,105,1513.428571428571,0.0098970374282525,3014,159104,0.0001877142458545,0.0099091198979591,31,0.9277813785718312,1.5801260902662757,0.0717888331593552,adequate,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,11.388690465010123,"(119, 186, 173)","(141, 140, 166)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,836,0.7438879393624136,0.386784425339632,0.7438879393624136,0.3571035140227815,26640,6893,26640,region_growing,,,,,normal,,-300.0,942.25,fixed,,fixed,,99.9,,,10905684,10351152,275,18022400,120,120,0,155,274,0.4363636363636363,18.0,26.0,21.76773538961039,22.11805555555556,2.0729615571643,18.5,24.0,11.4609375,16.5546875,13.85992526760349,14.08298068576389,1.3198934914757066,11.779296875,15.28125,14.08298068576389,,14.0078125,15.372209821428571,4.138671875,0.8513701467803021,0.4372823295000634,0.0666666666666666,0.0,none,False,120,120,0,0,,,0.4363636363636363,0.4363636363636363,disabled,212110,False,False,False,,,0,,,,,212110,130,1631.6153846153843,0.0117692427201704,4031,212330,0.0002236661044034,0.0117814497514204,31,0.9110849573081224,1.71444965165632,0.103040486690399,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.9004562916672442,0.5,"(101, 138, 174)","(126, 105, 209)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,603,0.4492419540739427,0.1871943853189898,0.4492419540739427,0.2620475687549529,14155,3805,14155,region_growing,,,,,normal,,-300.0,1008.0,fixed,,fixed,,99.9,,,8534104,8290880,206,13500416,68,68,0,138,205,0.3300970873786408,18.0,27.0,20.80410406586877,20.464285714285715,1.6219817552599447,19.45,23.0,11.4609375,17.19140625,13.246363135689885,13.029994419642858,1.032746195731918,12.3841796875,14.64453125,13.029994419642858,,13.37109375,13.37109375,3.8203125,1.7191406249999996,0.4028869374390029,0.0147058823529411,0.0,none,False,68,68,0,0,,,0.3300970873786408,0.3300970873786408,disabled,256229,False,False,False,,,0,,,,,256229,78,3284.98717948718,0.0189793410810452,2082,256728,0.0001542174700394,0.0190163029050364,31,0.9233843056725234,3.8605381573455615,0.0770617486046617,suspected_oversegmentation,yes,found but incorrect,yes,yes,,,no,no,yes,no,0.0,7.171684578422479,"(82, 171, 170)","(134, 94, 160)",,one ostium correct,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,676,0.4988176919796875,0.2074187771808646,0.4988176919796875,0.2913989147988228,8518,2266,8518,region_growing,,,,,normal,,-300.0,1018.0,fixed,,fixed,,99.9,,,13159832,12996925,275,18022400,144,144,0,131,274,0.5236363636363637,18.0,28.0,22.40168725949976,22.153409090909093,2.4507185608961533,19.5,27.0,13.2890625,20.671875,16.53874567205256,16.355446555397727,1.809319562536613,14.396484375,19.93359375,16.355446555397727,,14.765625,20.302734375,4.4296875,1.107421875,0.4958911361885995,0.0208333333333333,0.0,none,False,144,144,0,0,,,0.5236363636363637,0.5236363636363637,disabled,255955,False,False,False,,,0,,,,,255955,154,1662.0454545454545,0.0142020485617897,5154,256200,0.000285977450284,0.0142156427556818,31,0.9436100559776088,1.491855916138796,0.038041118041118,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,1.1576348337032387,0.8916609243998318,"(77, 185, 138)","(98, 161, 185)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,44,0.6156507154463022,0.3559051807207807,0.6156507154463022,0.2597455347255215,51364,13046,51364,region_growing,,,,,normal,,-300.0,1053.5,fixed,,fixed,,99.9,,,7840844,7648323,206,13500416,94,94,0,112,205,0.4563106796116505,18.0,29.0,22.068183737066715,22.0,2.5719404821916134,18.65,24.857142857142858,10.6171875,17.10546875,13.016780251160446,12.9765625,1.5170430187927093,11.0005859375,14.661830357142858,12.9765625,,15.92578125,13.19775390625,5.8984375,2.555989583333332,0.4257525616539864,0.0638297872340425,0.0106382978723404,none,False,94,94,0,0,,,0.4563106796116505,0.4563106796116505,disabled,367190,False,False,False,,,0,,,,,367190,104,3530.673076923077,0.0271984211449484,3271,367766,0.0002422888302108,0.0272410864968901,31,0.8971225568879237,4.635673438402244,0.0856599513339324,suspected_oversegmentation,yes,both tolerable,yes,no,,,no,yes,no,yes,0.58984375,0.0,"(97, 131, 150)","(110, 91, 177)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,129,0.7126447678184892,0.3625357160153034,0.7126447678184892,0.3501090518031858,29954,7961,29954,region_growing,,,,,normal,,-300.0,1056.0,fixed,,fixed,,99.9,,,11861311,11670343,275,18022400,125,125,0,150,274,0.4545454545454545,18.5,26.33333333333333,22.72357424797425,23.27272727272728,2.183717010088316,19.2,25.142857142857142,13.802734375,19.647135416666664,16.95391672407454,17.363636363636363,1.6292576129955791,14.325,18.75892857142857,17.363636363636363,,13.802734375,17.90625,1.6520647321428577,1.0106178977272715,0.4372365832567843,0.0,0.0,none,False,125,125,0,0,,,0.4545454545454545,0.4545454545454545,disabled,218874,False,False,False,,,0,,,,,218874,134,1633.3880597014925,0.0121445534446022,4620,219105,0.00025634765625,0.0121573708274147,31,0.9185433636799232,1.4530855453307323,0.1344265419265419,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,2.23828125,0.5,"(96, 156, 163)","(109, 118, 201)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,518,0.7027134007560314,0.3968421052631579,0.7027134007560314,0.3058712954928735,28520,6493,28520,region_growing,,,,,normal,,-300.0,630.25,fixed,,fixed,,99.9,,,11203928,10970317,243,15925248,93,93,0,150,242,0.382716049382716,18.5,23.625,21.52761369454917,21.75,1.1325928524623687,20.0,22.74,12.791015625,16.33447265625,14.884326655996892,15.0380859375,0.7830817768978097,13.828125,15.722578125,15.0380859375,,15.2109375,16.29743303571429,2.419921875,0.965005580357142,0.4981071331551645,0.0,0.0,none,False,93,93,0,0,,,0.382716049382716,0.382716049382716,disabled,162603,False,False,False,,,0,,,,,162603,103,1578.6699029126214,0.010210390444155,3065,162798,0.0001924616809735,0.0102226351514274,31,0.9464285714285714,1.4253021108050437,0.0876336661592532,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.69140625,0.69140625,"(108, 160, 161)","(126, 127, 193)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,793,0.7084307131049421,0.4001025115325474,0.7084307131049421,0.3083282015723947,20164,4588,20164,region_growing,,,,,normal,,-300.0,804.0,fixed,,fixed,,99.9,,,9432611,9268038,206,13500416,58,58,0,148,205,0.2815533980582524,18.5,26.444444444444443,22.748200602079912,22.0,2.301864066196926,20.14,25.81,12.57421875,17.973958333333332,15.46166759672619,14.953125,1.564548232493223,13.68890625,17.542734375,14.953125,,14.2734375,17.162109375,1.359375,1.0467187499999993,0.4160803610004426,0.0,0.0,none,False,58,58,0,0,,,0.2815533980582524,0.2815533980582524,disabled,138572,False,False,False,,,0,,,,,138572,68,2037.8235294117649,0.0102642763008191,2115,138770,0.0001566618391611,0.0102789425155491,31,0.9486424707144774,1.7229795332400752,0.0733010144153763,adequate,yes,both tolerable,yes,no,,,no,yes,no,no,0.8437861682062879,2.7741306352170945,"(97, 148, 141)","(109, 116, 181)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
fixed_m300_maxp99p9,550,0.5417879417879418,0.2600962955684386,0.5417879417879418,0.2816916462195031,11416,2910,11416,region_growing,,,,,normal,,-300.0,944.0,fixed,,fixed,,99.9,,,12682437,12564722,275,18022400,98,98,0,177,274,0.3563636363636364,18.0,23.166666666666668,20.615560714795407,20.85,1.1799815660766857,19.0,21.906923076923075,12.515625,16.108072916666668,14.334257059506184,14.497265625,0.8204559326626955,13.2109375,15.232157451923076,14.497265625,,12.515625,13.90625,3.12890625,0.6953125,0.4624918648778195,0.0408163265306122,0.0,none,False,98,98,0,0,,,0.3563636363636364,0.3563636363636364,disabled,142927,False,False,False,,,0,,,,,142927,108,1323.398148148148,0.0079305197975852,2926,143149,0.000162353515625,0.0079428378018465,31,0.9158944994388268,1.1433842345139291,0.0624501718767651,suspected_undersegmentation,yes,both tolerable,yes,no,,,no,yes,yes,no,0.0,1.6331862610496235,"(97, 158, 200)","(113, 127, 211)",,both ostia tolerable,opencv,linear,"(2, 2, 1)",99.9,fixed,yes,per_slice,rg,5,18,30,yes,,0,2
