stage,variant,split,IMG_ID,segmentation_variant,vesselness_profile,artery_method,morphology_profile,morphology_closing_radius,morphology_dilation_radius,ostia_status,ostia_success,left_dist_mm,right_dist_mm,dice_artery,dice_artery_before_morphology,dice_artery_after_morphology,dice_artery_morphology_delta,artery_voxels,artery_voxels_before_morphology,artery_voxels_after_morphology,morphology_added_voxels,recall_before_morphology,recall_after_morphology,precision_before_morphology,precision_after_morphology,vesselness_seconds,segmentation_seconds,morphology_seconds,fc_processed_voxels,fc_candidate_voxels_initial,fc_candidate_voxels_final,fc_effective_alpha,fc_object_seed_count,fc_grow_each_ostium_separately,fc_processed_limit_hit,fc_candidate_limit_hit,error
refinement,fc_current__raw,train,518,fc_current,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.4150745695225455,0.4150745695225455,0.4150745695225455,0.0,6624,6624,6624,0,0.27000499840959696,0.27000499840959696,0.8970410628019324,0.8970410628019324,0.3671144890031428,1.4562618449999718,0.2065919960004976,6624.0,373270.0,373270.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__closing_c3_d1,train,518,fc_floor_020,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.6500810061235137,0.41658529781001535,0.6500810061235137,0.23349570831349836,14410,6669,14410,7741,0.2714136411141909,0.5378743127186805,0.8956365272154746,0.8214434420541291,0.3671144890031428,1.428488561999984,1.3670786779985065,6669.0,345594.0,345594.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__conservative_c2_d1,train,518,fc_floor_020,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6491508601676224,0.41658529781001535,0.6491508601676224,0.232565562357607,14265,6669,14265,7596,0.2714136411141909,0.5349661471350025,0.8956365272154746,0.8253066947073256,0.3671144890031428,1.428488561999984,0.556291302000318,6669.0,345594.0,345594.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__current_c3_d2,train,518,fc_floor_020,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.6765510472570844,0.41658529781001535,0.6765510472570844,0.259965749447069,25880,6669,25880,19211,0.2714136411141909,0.7360839732812287,0.8956365272154746,0.6259273570324575,0.3671144890031428,1.428488561999984,1.584375951999391,6669.0,345594.0,345594.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__raw,train,518,fc_floor_020,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.41658529781001535,0.41658529781001535,0.41658529781001535,0.0,6669,6669,6669,0,0.2714136411141909,0.2714136411141909,0.8956365272154746,0.8956365272154746,0.3671144890031428,1.428488561999984,0.207439202000387,6669.0,345594.0,345594.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__closing_c3_d1,train,518,fc_floor_022,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.6455692781666351,0.41736123119488155,0.6455692781666351,0.22820804697175356,14996,6908,14996,8088,0.27418548643613394,0.542736402053892,0.8734800231615518,0.7964790610829554,0.3671144890031428,1.4199635380027757,1.3755450749995362,6908.0,321778.0,321778.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__conservative_c2_d1,train,518,fc_floor_022,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6447043499497979,0.41736123119488155,0.6447043499497979,0.2273431187549163,14844,6908,14844,7936,0.27418548643613394,0.5397827963829691,0.8734800231615518,0.8002559956884937,0.3671144890031428,1.4199635380027757,0.5318583180014684,6908.0,321778.0,321778.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__current_c3_d2,train,518,fc_floor_022,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.6663129540445678,0.41736123119488155,0.6663129540445678,0.24895172284968625,26997,6908,26997,20089,0.27418548643613394,0.7418548643613396,0.8734800231615518,0.604733859317702,0.3671144890031428,1.4199635380027757,1.6007987819975824,6908.0,321778.0,321778.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__raw,train,518,fc_floor_022,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.41736123119488155,0.41736123119488155,0.41736123119488155,0.0,6908,6908,6908,0,0.27418548643613394,0.27418548643613394,0.8734800231615518,0.8734800231615518,0.3671144890031428,1.4199635380027757,0.20589685300001292,6908.0,321778.0,321778.0,0.16,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__closing_c3_d1,train,518,fc_floor_022_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.6348232380094573,0.3959967349256486,0.6348232380094573,0.2388265030838087,13521,6170,13521,7351,0.25351024673967376,0.5124278638614986,0.9042139384116694,0.8340359440869758,0.3671144890031428,1.351896100997692,1.4052380840003025,6170.0,321778.0,321778.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__conservative_c2_d1,train,518,fc_floor_022_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6333399270918699,0.3959967349256486,0.6333399270918699,0.23734319216622135,13380,6170,13380,7210,0.25351024673967376,0.5092016176671059,0.9042139384116694,0.8375186846038863,0.3671144890031428,1.351896100997692,0.5310290100023849,6170.0,321778.0,321778.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__current_c3_d2,train,518,fc_floor_022_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.6754408602150538,0.3959967349256486,0.6754408602150538,0.2794441252894052,24493,6170,24493,18323,0.25351024673967376,0.7135911300949698,0.9042139384116694,0.6411627812027927,0.3671144890031428,1.351896100997692,1.58112278200133,6170.0,321778.0,321778.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__raw,train,518,fc_floor_022_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.3959967349256486,0.3959967349256486,0.3959967349256486,0.0,6170,6170,6170,0,0.25351024673967376,0.25351024673967376,0.9042139384116694,0.9042139384116694,0.3671144890031428,1.351896100997692,0.20634373299981235,6170.0,321778.0,321778.0,0.18,8.0,False,False,False,
refinement,fc_floor_024__closing_c3_d1,train,518,fc_floor_024,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.6459288836130146,0.4184568626096567,0.6459288836130146,0.2274720210033579,15059,6947,15059,8112,0.2752760485300132,0.543963284409506,0.8720310925579386,0.7949399030480112,0.3671144890031428,1.427618417001213,1.36037411900179,6947.0,301353.0,301353.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__conservative_c2_d1,train,518,fc_floor_024,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6453779691774328,0.4184568626096567,0.6453779691774328,0.22692110656777614,14914,6947,14914,7967,0.2752760485300132,0.5413731994365429,0.8720310925579386,0.7988467212015555,0.3671144890031428,1.427618417001213,0.5294003300004988,6947.0,301353.0,301353.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__current_c3_d2,train,518,fc_floor_024,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.6653768608842637,0.4184568626096567,0.6653768608842637,0.24691999827460703,27096,6947,27096,20149,0.2752760485300132,0.7423092652337893,0.8720310925579386,0.602893416002362,0.3671144890031428,1.427618417001213,1.5815828929989948,6947.0,301353.0,301353.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__raw,train,518,fc_floor_024,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.4184568626096567,0.4184568626096567,0.4184568626096567,0.0,6947,6947,6947,0,0.2752760485300132,0.2752760485300132,0.8720310925579386,0.8720310925579386,0.3671144890031428,1.427618417001213,0.20637076599814463,6947.0,301353.0,301353.0,0.16,8.0,False,False,False,
refinement,rg_gamma55__closing_c3_d1,train,518,rg_gamma55,current,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.654060606060606,0.40120557930889467,0.654060606060606,0.25285502675171134,15118,6527,15118,8591,0.260099059390194,0.5516880992411506,0.876972575455799,0.8030824183093002,0.3671144890031428,0.05940171100155567,1.3623506840012851,,,,,,,False,False,
refinement,rg_gamma55__conservative_c2_d1,train,518,rg_gamma55,current,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6524596370716932,0.40120557930889467,0.6524596370716932,0.2512540577627985,14970,6527,14970,8443,0.260099059390194,0.5481437724360431,0.876972575455799,0.805811623246493,0.3671144890031428,0.05940171100155567,0.5287263940008415,,,,,,,False,False,
refinement,rg_gamma55__current_c3_d2,train,518,rg_gamma55,current,region_growing,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.7037697704840052,0.40120557930889467,0.7037697704840052,0.3025641911751106,28447,6527,28447,21920,0.260099059390194,0.8067433089471532,0.876972575455799,0.6241079902977467,0.3671144890031428,0.05940171100155567,1.5977967550024914,,,,,,,False,False,
refinement,rg_gamma55__raw,train,518,rg_gamma55,current,region_growing,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.40120557930889467,0.40120557930889467,0.40120557930889467,0.0,6527,6527,6527,0,0.260099059390194,0.260099059390194,0.876972575455799,0.876972575455799,0.3671144890031428,0.05940171100155567,0.20624160199804464,,,,,,,False,False,
refinement,rg_gamma60__closing_c3_d1,train,518,rg_gamma60,gamma60,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.6241063449508489,0.3756479462338684,0.6241063449508489,0.24845839871698056,13801,5966,13801,7835,0.2387422183850593,0.5077475348752669,0.8806570566543748,0.8096514745308311,0.36314488200150663,0.05472894700142206,1.3732716670019727,,,,,,,False,False,
refinement,rg_gamma60__conservative_c2_d1,train,518,rg_gamma60,gamma60,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6218756136561281,0.3756479462338684,0.6218756136561281,0.2462276674222597,13640,5966,13640,7674,0.2387422183850593,0.5036579270232199,0.8806570566543748,0.8126099706744868,0.36314488200150663,0.05472894700142206,0.5516284349978378,,,,,,,False,False,
refinement,rg_gamma60__current_c3_d2,train,518,rg_gamma60,gamma60,region_growing,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.6897919145117192,0.3756479462338684,0.6897919145117192,0.3141439682778508,25906,5966,25906,19940,0.2387422183850593,0.7508974417230881,0.8806570566543748,0.637883115880491,0.36314488200150663,0.05472894700142206,1.5863026570004877,,,,,,,False,False,
refinement,rg_gamma60__raw,train,518,rg_gamma60,gamma60,region_growing,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.3756479462338684,0.3756479462338684,0.3756479462338684,0.0,5966,5966,5966,0,0.2387422183850593,0.2387422183850593,0.8806570566543748,0.8806570566543748,0.36314488200150663,0.05472894700142206,0.20687588399960077,,,,,,,False,False,
refinement,rg_gamma65__closing_c3_d1,train,518,rg_gamma65,gamma65,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.6106719367588933,0.35714285714285715,0.6106719367588933,0.25352907961603616,12401,5377,12401,7024,0.22220202662789112,0.47739355659562865,0.909429049655942,0.8471897427626804,0.3646565870003542,0.051583192998805316,1.3524707359974855,,,,,,,False,False,
refinement,rg_gamma65__conservative_c2_d1,train,518,rg_gamma65,gamma65,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6081700586912723,0.35714285714285715,0.6081700586912723,0.2510272015484151,12240,5377,12240,6863,0.22220202662789112,0.4732130685690917,0.909429049655942,0.8508169934640523,0.3646565870003542,0.051583192998805316,0.5336039269968751,,,,,,,False,False,
refinement,rg_gamma65__current_c3_d2,train,518,rg_gamma65,gamma65,region_growing,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.6934193662438679,0.35714285714285715,0.6934193662438679,0.33627650910101076,23247,5377,23247,17870,0.22220202662789112,0.7129549688735403,0.909429049655942,0.6749257968770164,0.3646565870003542,0.051583192998805316,1.5832839750000858,,,,,,,False,False,
refinement,rg_gamma65__raw,train,518,rg_gamma65,gamma65,region_growing,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.35714285714285715,0.35714285714285715,0.35714285714285715,0.0,5377,5377,5377,0,0.22220202662789112,0.22220202662789112,0.909429049655942,0.909429049655942,0.3646565870003542,0.051583192998805316,0.20580072899974766,,,,,,,False,False,
refinement,rg_gamma70__closing_c3_d1,train,518,rg_gamma70,gamma70,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.0,1.0982191061341653,0.6033043273753528,0.3478708917595966,0.6033043273753528,0.25543343561575615,12009,5164,12009,6845,0.21474985231971647,0.4662607352206116,0.9151820294345469,0.8544425014572404,0.3580711619979411,0.048199862001638394,1.4069974590020138,,,,,,,False,False,
refinement,rg_gamma70__conservative_c2_d1,train,518,rg_gamma70,gamma70,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.0,1.0982191061341653,0.6012342398204742,0.3478708917595966,0.6012342398204742,0.25336334806087757,11860,5164,11860,6696,0.21474985231971647,0.4626255282410142,0.9151820294345469,0.8584317032040473,0.3580711619979411,0.048199862001638394,0.532990764000715,,,,,,,False,False,
refinement,rg_gamma70__current_c3_d2,train,518,rg_gamma70,gamma70,region_growing,current_c3_d2,3,2,both_tolerable,True,0.0,1.0982191061341653,0.6953406622931734,0.3478708917595966,0.6953406622931734,0.34746977053357675,22656,5164,22656,17492,0.21474985231971647,0.7055936747398555,0.9151820294345469,0.6853813559322034,0.3580711619979411,0.048199862001638394,1.57784620700113,,,,,,,False,False,
refinement,rg_gamma70__raw,train,518,rg_gamma70,gamma70,region_growing,raw,0,0,both_tolerable,True,0.0,1.0982191061341653,0.3478708917595966,0.3478708917595966,0.3478708917595966,0.0,5164,5164,5164,0,0.21474985231971647,0.21474985231971647,0.9151820294345469,0.9151820294345469,0.3580711619979411,0.048199862001638394,0.2061893330028397,,,,,,,False,False,
refinement,fc_alpha_018__closing_c3_d1,train,538,fc_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.34889321413255037,0.198432852064137,0.34889321413255037,0.15046036206841337,5599,2852,5599,2747,0.11066601926033827,0.21396779153516227,0.958976157082749,0.9444543668512234,0.40146603099856293,0.7430909289978445,1.53819498500161,2852.0,438847.0,438847.0,0.18,8.0,False,False,False,
refinement,fc_alpha_018__conservative_c2_d1,train,538,fc_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.3489047242016363,0.198432852064137,0.3489047242016363,0.15047187213749932,5598,2852,5598,2746,0.11066601926033827,0.21396779153516227,0.958976157082749,0.9446230796713112,0.40146603099856293,0.7430909289978445,0.6237624650020734,2852.0,438847.0,438847.0,0.18,8.0,False,False,False,
refinement,fc_alpha_018__current_c3_d2,train,538,fc_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.44046960118856876,0.198432852064137,0.44046960118856876,0.24203674912443177,9613,2852,9613,6761,0.11066601926033827,0.3058994901675164,0.958976157082749,0.7864350358889004,0.40146603099856293,0.7430909289978445,1.796985492001113,2852.0,438847.0,438847.0,0.18,8.0,False,False,False,
refinement,fc_alpha_018__raw,train,538,fc_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.198432852064137,0.198432852064137,0.198432852064137,0.0,2852,2852,2852,0,0.11066601926033827,0.11066601926033827,0.958976157082749,0.958976157082749,0.40146603099856293,0.7430909289978445,0.23407631000009133,2852.0,438847.0,438847.0,0.18,8.0,False,False,False,
refinement,fc_current__closing_c3_d1,train,538,fc_current,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.3613437163989443,0.20991295590245307,0.3613437163989443,0.15143076049649123,5977,3088,5977,2889,0.11807072914137735,0.22436675568503683,0.9449481865284974,0.9277229379287267,0.40146603099856293,0.7703127749991836,1.5373269759984396,3088.0,438847.0,438847.0,0.16,8.0,False,False,False,
refinement,fc_current__conservative_c2_d1,train,538,fc_current,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.3614504935978888,0.20991295590245307,0.3614504935978888,0.1515375376954357,5979,3088,5979,2891,0.11807072914137735,0.22444768147608643,0.9449481865284974,0.9277471149021576,0.40146603099856293,0.7703127749991836,0.6139422579981328,3088.0,438847.0,438847.0,0.16,8.0,False,False,False,
refinement,fc_current__current_c3_d2,train,538,fc_current,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.4424443934877322,0.20991295590245307,0.4424443934877322,0.2325314375852791,10174,3088,10174,7086,0.11807072914137735,0.31229262766043536,0.9449481865284974,0.7586003538431295,0.40146603099856293,0.7703127749991836,1.7910677840009157,3088.0,438847.0,438847.0,0.16,8.0,False,False,False,
refinement,fc_current__raw,train,538,fc_current,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.20991295590245307,0.20991295590245307,0.20991295590245307,0.0,3088,3088,3088,0,0.11807072914137735,0.11807072914137735,0.9449481865284974,0.9449481865284974,0.40146603099856293,0.7703127749991836,0.23452710999845294,3088.0,438847.0,438847.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__closing_c3_d1,train,538,fc_floor_020,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.5101994171761614,0.31669454667112745,0.5101994171761614,0.1935048705050339,10288,5176,10288,5112,0.19151088451889617,0.3612931941409727,0.9144126738794436,0.8679043545878694,0.40146603099856293,1.230222138998215,1.5409633859999303,5176.0,409382.0,409382.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__conservative_c2_d1,train,538,fc_floor_020,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.5097388668020478,0.31669454667112745,0.5097388668020478,0.19304432013092038,10249,5176,10249,5073,0.19151088451889617,0.36056486202152627,0.9144126738794436,0.869450678114938,0.40146603099856293,1.230222138998215,0.6024502979998942,5176.0,409382.0,409382.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__current_c3_d2,train,538,fc_floor_020,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.5763415497110508,0.31669454667112745,0.5763415497110508,0.25964700303992333,17681,5176,17681,12505,0.19151088451889617,0.4943351946265275,0.9144126738794436,0.6909677054465245,0.40146603099856293,1.230222138998215,1.7912416719991597,5176.0,409382.0,409382.0,0.16,8.0,False,False,False,
refinement,fc_floor_020__raw,train,538,fc_floor_020,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.31669454667112745,0.31669454667112745,0.31669454667112745,0.0,5176,5176,5176,0,0.19151088451889617,0.19151088451889617,0.9144126738794436,0.9144126738794436,0.40146603099856293,1.230222138998215,0.23346791700168978,5176.0,409382.0,409382.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__closing_c3_d1,train,538,fc_floor_022,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.5114077116130504,0.31839898433062713,0.5114077116130504,0.1930087272824233,10350,5217,10350,5133,0.1928056971756899,0.36279032127539046,0.9133601686793176,0.866280193236715,0.40146603099856293,1.2280100930001936,1.5390794679988176,5217.0,384412.0,384412.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__conservative_c2_d1,train,538,fc_floor_022,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.5112202363958203,0.31839898433062713,0.5112202363958203,0.19282125206519313,10312,5217,10312,5095,0.1928056971756899,0.36226430363356804,0.9133601686793176,0.868211792086889,0.40146603099856293,1.2280100930001936,0.59932358000151,5217.0,384412.0,384412.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__current_c3_d2,train,538,fc_floor_022,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.5759280619571102,0.31839898433062713,0.5759280619571102,0.2575290776264831,17767,5217,17767,12550,0.1928056971756899,0.49498260095492436,0.9133601686793176,0.6885236674734058,0.40146603099856293,1.2280100930001936,1.790995016002853,5217.0,384412.0,384412.0,0.16,8.0,False,False,False,
refinement,fc_floor_022__raw,train,538,fc_floor_022,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.31839898433062713,0.31839898433062713,0.31839898433062713,0.0,5217,5217,5217,0,0.1928056971756899,0.1928056971756899,0.9133601686793176,0.9133601686793176,0.40146603099856293,1.2280100930001936,0.23303955699884682,5217.0,384412.0,384412.0,0.16,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__closing_c3_d1,train,538,fc_floor_022_alpha_018,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.35145892957005165,0.20095589832717792,0.35145892957005165,0.15050303124287373,5685,2904,5685,2781,0.11228453508133042,0.21615278789350165,0.9555785123966942,0.9396657871591908,0.40146603099856293,0.7450895550027781,1.559450476001075,2904.0,384412.0,384412.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__conservative_c2_d1,train,538,fc_floor_022_alpha_018,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.3513931379321688,0.20095589832717792,0.3513931379321688,0.1504372396049909,5685,2904,5685,2781,0.11228453508133042,0.21611232499797686,0.9555785123966942,0.9394898856640281,0.40146603099856293,0.7450895550027781,0.6018442599997798,2904.0,384412.0,384412.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__current_c3_d2,train,538,fc_floor_022_alpha_018,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.44030413837135063,0.20095589832717792,0.44030413837135063,0.2393482400441727,9744,2904,9744,6840,0.11228453508133042,0.3069515254511613,0.9555785123966942,0.7785303776683087,0.40146603099856293,0.7450895550027781,1.7965899739974702,2904.0,384412.0,384412.0,0.18,8.0,False,False,False,
refinement,fc_floor_022_alpha_018__raw,train,538,fc_floor_022_alpha_018,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.20095589832717792,0.20095589832717792,0.20095589832717792,0.0,2904,2904,2904,0,0.11228453508133042,0.11228453508133042,0.9555785123966942,0.9555785123966942,0.40146603099856293,0.7450895550027781,0.23310851700080093,2904.0,384412.0,384412.0,0.18,8.0,False,False,False,
refinement,fc_floor_024__closing_c3_d1,train,538,fc_floor_024,current,fuzzy_connectedness,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.46726696258719086,0.3041638140287546,0.46726696258719086,0.16310314855843627,14711,7420,14711,7291,0.19774217042971595,0.3727037306789674,0.6586253369272237,0.6261301067228604,0.40146603099856293,1.6387728379995679,1.536316727000667,7420.0,362959.0,362959.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__conservative_c2_d1,train,538,fc_floor_024,current,fuzzy_connectedness,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.4679174293268253,0.3041638140287546,0.4679174293268253,0.1637536152980707,14622,7420,14622,7202,0.19774217042971595,0.37238002751476895,0.6586253369272237,0.6293940637395705,0.40146603099856293,1.6387728379995679,0.6012340790002781,7420.0,362959.0,362959.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__current_c3_d2,train,538,fc_floor_024,current,fuzzy_connectedness,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.5038782995610607,0.3041638140287546,0.5038782995610607,0.19971448553230609,25179,7420,25179,17759,0.19774217042971595,0.5086185967467832,0.6586253369272237,0.4992255450971047,0.40146603099856293,1.6387728379995679,1.793965445998765,7420.0,362959.0,362959.0,0.16,8.0,False,False,False,
refinement,fc_floor_024__raw,train,538,fc_floor_024,current,fuzzy_connectedness,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.3041638140287546,0.3041638140287546,0.3041638140287546,0.0,7420,7420,7420,0,0.19774217042971595,0.19774217042971595,0.6586253369272237,0.6586253369272237,0.40146603099856293,1.6387728379995679,0.2334956129998318,7420.0,362959.0,362959.0,0.16,8.0,False,False,False,
refinement,rg_gamma55__closing_c3_d1,train,538,rg_gamma55,current,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.4367375124683496,0.2676596418951038,0.4367375124683496,0.1690778705732458,14385,6841,14385,7544,0.17087480780124625,0.34547220199077444,0.6173074111971933,0.5935349322210636,0.40146603099856293,0.05958631400062586,1.5455742110025312,,,,,,,False,False,
refinement,rg_gamma55__conservative_c2_d1,train,538,rg_gamma55,current,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.4363972571076354,0.2676596418951038,0.4363972571076354,0.1687376152125316,14223,6841,14223,7382,0.17087480780124625,0.3437727603787327,0.6173074111971933,0.5973423328411728,0.40146603099856293,0.05958631400062586,0.5989005850024114,,,,,,,False,False,
refinement,rg_gamma55__current_c3_d2,train,538,rg_gamma55,current,region_growing,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.5052235520153705,0.2676596418951038,0.5052235520153705,0.23756391012026673,25252,6841,25252,18411,0.17087480780124625,0.510722667314073,0.6173074111971933,0.49984159670521144,0.40146603099856293,0.05958631400062586,1.7927592890009691,,,,,,,False,False,
refinement,rg_gamma55__raw,train,538,rg_gamma55,current,region_growing,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.2676596418951038,0.2676596418951038,0.2676596418951038,0.0,6841,6841,6841,0,0.17087480780124625,0.17087480780124625,0.6173074111971933,0.6173074111971933,0.40146603099856293,0.05958631400062586,0.2324237529974198,,,,,,,False,False,
refinement,rg_gamma60__closing_c3_d1,train,538,rg_gamma60,gamma60,region_growing,closing_c3_d1,3,1,both_tolerable,True,0.0,0.8095744354916121,0.4212812728985659,0.2529112783889854,0.4212812728985659,0.16836999450958046,13498,6372,13498,7126,0.15905964230800357,0.3256858460791454,0.61691776522285,0.5963105645280782,0.39658714899996994,0.05797079400144867,1.5497534749993065,,,,,,,False,False,
refinement,rg_gamma60__conservative_c2_d1,train,538,rg_gamma60,gamma60,region_growing,conservative_c2_d1,2,1,both_tolerable,True,0.0,0.8095744354916121,0.4205106651255648,0.2529112783889854,0.4205106651255648,0.16759938673657937,13354,6372,13354,6982,0.15905964230800357,0.32386501578052923,0.61691776522285,0.5993709749887675,0.39658714899996994,0.05797079400144867,0.5994838580008945,,,,,,,False,False,
refinement,rg_gamma60__current_c3_d2,train,538,rg_gamma60,gamma60,region_growing,current_c3_d2,3,2,both_tolerable,True,0.0,0.8095744354916121,0.49996910719802284,0.2529112783889854,0.49996910719802284,0.24705782880903743,23841,6372,23841,17469,0.15905964230800357,0.49113862588006796,0.61691776522285,0.5091229394740153,0.39658714899996994,0.05797079400144867,1.7988177129991527,,,,,,,False,False,
refinement,rg_gamma60__raw,train,538,rg_gamma60,gamma60,region_growing,raw,0,0,both_tolerable,True,0.0,0.8095744354916121,0.2529112783889854,0.2529112783889854,0.2529112783889854,0.0,6372,6372,6372,0,0.15905964230800357,0.15905964230800357,0.61691776522285,0.61691776522285,0.39658714899996994,0.05797079400144867,0.23452195400022902,,,,,,,False,False,
