experiment,variant,threshold_method,lower_threshold_method,lower_threshold_percentile,lower_threshold_object_percentile,max_threshold_percentile,fuzzy_object_percentile,fuzzy_dense_percentile,fuzzy_soft_margin_hu,fuzzy_smooth_radius,fuzzy_smooth_mode,fuzzy_mask_strategy,fuzzy_dense_membership_threshold,run_dir,return_code,duration_seconds,duration_minutes,n_images,mean_min_threshold_hu,mean_max_threshold_hu,std_min_threshold_hu,mean_object_center_hu,mean_dice,median_dice,ostia_success_rate,both_correct_n,both_tolerable_n,found_wrong_n,not_found_n
fuzzy_threshold_refined_permissive_p10,percentile_p10p5_thfuzzy_objp99p8_densep99p97_m120p0_r0_mean,fuzzy,percentile,10.5,,99.7,99.8,99.97,120.0,0.0,mean,,,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_refined_permissive_p10/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p97_m120p0_r0_mean/segmentation/runs/mid_res/2026-07-02_17-05-47,0,2092.237485795049,34.87062476325082,30,-113.81666666666666,,10.168819255816834,,0.6417733910175524,0.6670311278534151,0.9,0,27,3,0
fuzzy_threshold_refined_permissive_p10,percentile_p10p25_thfuzzy_objp99p8_densep99p99_m120p0_r0_mean,fuzzy,percentile,10.25,,99.7,99.8,99.99,120.0,0.0,mean,,,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_refined_permissive_p10/pipeline_runs/percentile_p10p25_thfuzzy_objp99p8_densep99p99_m120p0_r0_mean/segmentation/runs/mid_res/2026-07-02_20-04-33,0,2139.9180533100152,35.665300888500255,30,-114.825,,10.151046744055511,,0.6417717090733744,0.6671934502264949,0.9,0,27,3,0
fuzzy_threshold_refined_permissive_p10,percentile_p10p0_thfuzzy_objp99p8_densep99p99_m120p0_r0_mean,fuzzy,percentile,10.0,,99.7,99.8,99.99,120.0,0.0,mean,,,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_refined_permissive_p10/pipeline_runs/percentile_p10p0_thfuzzy_objp99p8_densep99p99_m120p0_r0_mean/segmentation/runs/mid_res/2026-07-02_19-27-21,0,2232.781013955944,37.21301689926574,30,-115.88333333333334,,10.1192743140839,,0.6417554166534511,0.6671466559271994,0.9,0,27,3,0
fuzzy_threshold_refined_permissive_p10,percentile_p10p5_thfuzzy_objp99p8_densep99p99_m120p0_r0_mean,fuzzy,percentile,10.5,,99.7,99.8,99.99,120.0,0.0,mean,,,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_refined_permissive_p10/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p99_m120p0_r0_mean/segmentation/runs/mid_res/2026-07-02_20-40-13,0,2059.585351467016,34.32642252445027,30,-113.81666666666666,,10.168819255816834,,0.6417028225689647,0.6671885709017152,0.9,0,27,3,0
fuzzy_threshold_refined_permissive_p10,percentile_p10p25_thfuzzy_objp99p8_densep99p97_m120p0_r0_mean,fuzzy,percentile,10.25,,99.7,99.8,99.97,120.0,0.0,mean,,,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_refined_permissive_p10/pipeline_runs/percentile_p10p25_thfuzzy_objp99p8_densep99p97_m120p0_r0_mean/segmentation/runs/mid_res/2026-07-02_16-28-48,0,2221.6039088690886,37.02673181448481,30,-114.825,,10.151046744055511,,0.6415934834841078,0.6670535958287858,0.9,0,27,3,0
fuzzy_threshold_refined_permissive_p10,percentile_p10p0_thfuzzy_objp99p8_densep99p97_m120p0_r0_mean,fuzzy,percentile,10.0,,99.7,99.8,99.97,120.0,0.0,mean,,,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_refined_permissive_p10/pipeline_runs/percentile_p10p0_thfuzzy_objp99p8_densep99p97_m120p0_r0_mean/segmentation/runs/mid_res/2026-07-02_15-51-19,0,2246.2282537730644,37.43713756288441,30,-115.88333333333334,,10.1192743140839,,0.6415492955028143,0.6669963700925468,0.9,0,27,3,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p55,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,normal_dense_suppression,0.55,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p55/segmentation/runs/mid_res/2026-07-03_20-40-48,0,2020.2543162829245,33.67090527138207,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6349333818056558,0.6591614909583847,0.9333333333333332,0,28,2,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p6,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,normal_dense_suppression,0.6,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p6/segmentation/runs/mid_res/2026-07-03_21-14-29,0,2019.9602938659957,33.66600489776659,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6349333818056558,0.6591614909583847,0.9333333333333332,0,28,2,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p65,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,normal_dense_suppression,0.65,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p65/segmentation/runs/mid_res/2026-07-03_21-48-09,0,2022.76491229597,33.71274853826617,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6349333818056558,0.6591614909583847,0.9333333333333332,0,28,2,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p7,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,normal_dense_suppression,0.7,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_normal_dense_suppression_dt0p7/segmentation/runs/mid_res/2026-07-03_22-21-51,0,2022.0981004450005,33.70163500741668,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6349333818056558,0.6591614909583847,0.9333333333333332,0,28,2,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p55,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,dense_suppression,0.55,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p55/segmentation/runs/mid_res/2026-07-03_18-22-02,0,2040.3484719080152,34.00580786513358,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6422862880438412,0.6670859263036603,0.9,0,27,3,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p65,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,dense_suppression,0.65,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p65/segmentation/runs/mid_res/2026-07-03_19-31-21,0,2124.2707452030154,35.40451242005026,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6418142961091469,0.6671464830179856,0.9,0,27,3,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p6,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,dense_suppression,0.6,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p6/segmentation/runs/mid_res/2026-07-03_18-56-02,0,2119.3288602289977,35.3221476704833,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.641781587484146,0.6671517073178828,0.9,0,27,3,0
fuzzy_threshold_strategy_refined,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p7,fuzzy,percentile,10.5,,99.7,99.8,99.96,120.0,0.0,mean,dense_suppression,0.7,output/segmentation/analysis/threshold_sweep/fuzzy_threshold_strategy_refined/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m120p0_r0_mean_dense_suppression_dt0p7/segmentation/runs/mid_res/2026-07-03_20-06-46,0,2042.6642132549316,34.04440355424886,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6416481018659681,0.6671679387126466,0.9,0,27,3,0
normal_threshold_fine_p10_upper,percentile_p10p75_maxp99p8,normal,percentile,10.75,,99.8,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p75_maxp99p8/segmentation/runs/mid_res/2026-07-01_19-34-53,0,2132.368777294003,35.53947962156671,30,-112.80833333333334,820.8766825358073,10.222879034162856,,0.6407254095611533,0.6667927099010775,0.9333333333333332,0,28,2,0
normal_threshold_fine_p10_upper,percentile_p10p5,normal,percentile,10.5,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p5/segmentation/runs/mid_res/2026-07-01_17-21-11,0,2016.0795421079963,33.601325701799944,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6349333818056558,0.6591614909583847,0.9333333333333332,0,28,2,0
normal_threshold_fine_p10_upper,percentile_p10p75,normal,percentile,10.75,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p75/segmentation/runs/mid_res/2026-07-01_19-01-48,0,1984.8519104879813,33.08086517479969,30,-112.80833333333334,761.1416666666667,10.222879034162856,,0.6349133403187767,0.6586494441858011,0.9333333333333332,0,28,2,0
normal_threshold_fine_p10_upper,percentile_p10p25,normal,percentile,10.25,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p25/segmentation/runs/mid_res/2026-07-01_15-42-10,0,1985.8584503300367,33.097640838833954,30,-114.825,761.1416666666667,10.151046744055511,,0.6344234495688893,0.6590630043779266,0.9333333333333332,0,28,2,0
normal_threshold_fine_p10_upper,percentile_p10p5_maxp99p6,normal,percentile,10.5,,99.6,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p5_maxp99p6/segmentation/runs/mid_res/2026-07-01_16-48-40,0,1950.970498368959,32.51617497281598,30,-113.81666666666666,723.05,10.168819255816834,,0.6275599821931623,0.6520603387387867,0.9333333333333332,0,28,2,0
normal_threshold_fine_p10_upper,percentile_p10p25_maxp99p6,normal,percentile,10.25,,99.6,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p25_maxp99p6/segmentation/runs/mid_res/2026-07-01_15-06-02,0,2167.4662231699917,36.12443705283319,30,-114.825,723.05,10.151046744055511,,0.6270784927376573,0.6520040480540094,0.9333333333333332,0,28,2,0
normal_threshold_fine_p10_upper,percentile_p10p75_maxp99p6,normal,percentile,10.75,,99.6,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p75_maxp99p6/segmentation/runs/mid_res/2026-07-01_18-27-59,0,2028.9628431529852,33.81604738588309,30,-112.80833333333334,723.05,10.222879034162856,,0.6248011082126775,0.6449528332078385,0.9333333333333332,0,28,2,0
normal_threshold_fine_p10_upper,percentile_p10p5_maxp99p8,normal,percentile,10.5,,99.8,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p5_maxp99p8/segmentation/runs/mid_res/2026-07-01_17-54-47,0,1991.934223302,33.1989037217,30,-113.81666666666666,820.8766825358073,10.168819255816834,,0.633725934810966,0.6599231167631648,0.9,0,27,3,0
normal_threshold_fine_p10_upper,percentile_p10p25_maxp99p8,normal,percentile,10.25,,99.8,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_fine_p10_upper/pipeline_runs/percentile_p10p25_maxp99p8/segmentation/runs/mid_res/2026-07-01_16-15-16,0,2004.215954559972,33.4035992426662,30,-114.825,820.8766825358073,10.151046744055511,,0.633204186602675,0.6597696877839088,0.9,0,27,3,0
normal_threshold_percentile_broad_p9_p16,percentile_p11p0,,percentile,11.0,,,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_broad_p9_p16/pipeline_runs/percentile_p11p0/segmentation/runs/mid_res/2026-06-29_18-49-32,0,1990.2559658830287,33.17093276471714,30,-111.80833333333334,,10.316475635614612,,0.6346641005851945,0.6586925413227698,0.9333333333333332,0,28,2,0
normal_threshold_percentile_broad_p9_p16,percentile_p10p0,,percentile,10.0,,,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_broad_p9_p16/pipeline_runs/percentile_p10p0/segmentation/runs/mid_res/2026-06-29_18-15-27,0,2044.4921427309744,34.074869045516245,30,-115.88333333333334,,10.1192743140839,,0.633823571577418,0.6588558228147109,0.9333333333333332,0,28,2,0
normal_threshold_percentile_broad_p9_p16,percentile_p9p0,,percentile,9.0,,,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_broad_p9_p16/pipeline_runs/percentile_p9p0/segmentation/runs/mid_res/2026-06-29_17-42-28,0,1979.0946467540343,32.98491077923391,30,-120.26666666666668,,10.12527848346978,,0.632915409487272,0.659421808833951,0.9333333333333332,0,28,2,0
normal_threshold_percentile_broad_p9_p16,percentile_p15p0,,percentile,15.0,,,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_broad_p9_p16/pipeline_runs/percentile_p15p0/segmentation/runs/mid_res/2026-06-29_19-55-49,0,1959.1107954399777,32.651846590666295,30,-97.04166666666669,,12.279096923811938,,0.6324361220247146,0.655256120805624,0.9333333333333332,0,28,2,0
normal_threshold_percentile_broad_p9_p16,percentile_p14p0,,percentile,14.0,,,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_broad_p9_p16/pipeline_runs/percentile_p14p0/segmentation/runs/mid_res/2026-06-29_19-22-42,0,1987.532235216,33.1255372536,30,-100.64166666666668,,11.590290848551774,,0.6321232754178012,0.6605812513098579,0.9333333333333332,0,28,2,0
normal_threshold_percentile_broad_p9_p16,percentile_p16p0,,percentile,16.0,,,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_broad_p9_p16/pipeline_runs/percentile_p16p0/segmentation/runs/mid_res/2026-06-29_20-28-29,0,1963.0677957320004,32.717796595533336,30,-93.36666666666666,,13.03025877249416,,0.6254144155985084,0.6472057742107963,0.9333333333333332,0,28,2,0
normal_threshold_percentile_broad_p9_p16,fixed_m300,,fixed,,,,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_broad_p9_p16/pipeline_runs/fixed_m300/segmentation/runs/mid_res/2026-06-29_17-03-33,0,2354.462011874013,39.24103353123356,30,-300.0,,0.0,,0.6063899178387462,0.6308335253493266,0.9,0,27,3,0
normal_threshold_percentile_refined_p10_p12,percentile_p10p5,,percentile,10.5,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_refined_p10_p12/pipeline_runs/percentile_p10p5/segmentation/runs/mid_res/2026-06-30_14-22-45,0,2083.085010250972,34.71808350418287,30,-113.81666666666666,761.1416666666667,10.168819255816834,,0.6349333818056558,0.6591614909583847,0.9333333333333332,0,28,2,0
normal_threshold_percentile_refined_p10_p12,percentile_p11p0,,percentile,11.0,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_refined_p10_p12/pipeline_runs/percentile_p11p0/segmentation/runs/mid_res/2026-06-30_14-57-28,0,2041.2401428319863,34.020669047199775,30,-111.80833333333334,761.1416666666667,10.316475635614612,,0.6346641005851945,0.6586925413227698,0.9333333333333332,0,28,2,0
normal_threshold_percentile_refined_p10_p12,percentile_p10p0,,percentile,10.0,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_refined_p10_p12/pipeline_runs/percentile_p10p0/segmentation/runs/mid_res/2026-06-30_13-48-24,0,2061.1644229789963,34.35274038298327,30,-115.88333333333334,761.1416666666667,10.1192743140839,,0.633823571577418,0.6588558228147109,0.9333333333333332,0,28,2,0
normal_threshold_percentile_refined_p10_p12,percentile_p9p5,,percentile,9.5,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_refined_p10_p12/pipeline_runs/percentile_p9p5/segmentation/runs/mid_res/2026-06-30_13-15-06,0,1997.1273376249592,33.285455627082655,30,-118.01666666666668,761.1416666666667,10.115056490998551,,0.6330826712786627,0.6581513681774691,0.9333333333333332,0,28,2,0
normal_threshold_percentile_refined_p10_p12,percentile_p12p0,,percentile,12.0,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_refined_p10_p12/pipeline_runs/percentile_p12p0/segmentation/runs/mid_res/2026-06-30_16-05-36,0,2005.142206032004,33.41903676720006,30,-107.98333333333332,761.1416666666667,10.595610129812654,,0.632376504248701,0.6576047968104477,0.9333333333333332,0,28,2,0
normal_threshold_percentile_refined_p10_p12,percentile_p11p5,,percentile,11.5,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_refined_p10_p12/pipeline_runs/percentile_p11p5/segmentation/runs/mid_res/2026-06-30_15-31-29,0,2046.747481189028,34.11245801981713,30,-109.88333333333334,761.1416666666667,10.437361052829706,,0.6322837370448415,0.6574613666069068,0.9333333333333332,0,28,2,0
normal_threshold_percentile_refined_p10_p12,fixed_m300,,fixed,,,99.7,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_percentile_refined_p10_p12/pipeline_runs/fixed_m300/segmentation/runs/mid_res/2026-06-30_12-36-32,0,2314.2391490029986,38.57065248338331,30,-300.0,761.1416666666667,0.0,,0.6063899178387462,0.6308335253493266,0.9,0,27,3,0
normal_threshold_refined_p10p75_upper,percentile_p10p75_maxp99p8,normal,percentile,10.75,,99.8,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p75_maxp99p8/segmentation/runs/mid_res/2026-07-02_11-09-59,0,2052.8158555390546,34.213597592317576,30,-112.80833333333334,820.8766825358073,10.222879034162856,,0.6407254095611533,0.6667927099010775,0.9333333333333332,0,28,2,0
normal_threshold_refined_p10p75_upper,percentile_p10p6_maxp99p8,normal,percentile,10.6,,99.8,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p6_maxp99p8/segmentation/runs/mid_res/2026-07-02_09-25-38,0,2021.4655347040389,33.69109224506732,30,-113.41666666666669,820.8766825358073,10.212469839851918,,0.6336237758976551,0.6600068375106469,0.9,0,27,3,0
normal_threshold_refined_p10p75_upper,percentile_p10p9_maxp99p8,normal,percentile,10.9,,99.8,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p9_maxp99p8/segmentation/runs/mid_res/2026-07-02_12-53-10,0,2110.1389443799853,35.168982406333086,30,-112.2,820.8766825358073,10.259226293338648,,0.6335017899395756,0.6599802749653596,0.9,0,27,3,0
normal_threshold_refined_p10p75_upper,percentile_p10p9_maxp99p75,normal,percentile,10.9,,99.75,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p9_maxp99p75/segmentation/runs/mid_res/2026-07-02_12-18-35,0,2075.1075582340127,34.58512597056688,30,-112.2,787.3583333333333,10.259226293338648,,0.6307433575601039,0.6589570179263047,0.9,0,27,3,0
normal_threshold_refined_p10p75_upper,percentile_p10p9_maxp99p85,normal,percentile,10.9,,99.85,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p9_maxp99p85/segmentation/runs/mid_res/2026-07-02_13-28-25,0,2089.7225038650213,34.828708397750354,30,-112.2,864.6366800944011,10.259226293338648,,0.6337461356915958,0.6530335646869223,0.8666666666666667,0,26,4,0
normal_threshold_refined_p10p75_upper,percentile_p10p6_maxp99p75,normal,percentile,10.6,,99.75,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p6_maxp99p75/segmentation/runs/mid_res/2026-07-02_08-51-15,0,2063.933199385996,34.39888665643327,30,-113.41666666666669,787.3583333333333,10.212469839851918,,0.6166444770608142,0.6589576563301807,0.8666666666666667,0,26,4,0
normal_threshold_refined_p10p75_upper,percentile_p10p75_maxp99p85,normal,percentile,10.75,,99.85,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p75_maxp99p85/segmentation/runs/mid_res/2026-07-02_11-44-12,0,2062.761192422011,34.37935320703352,30,-112.80833333333334,864.6366800944011,10.222879034162856,,0.6137647189425455,0.6530171637121702,0.8333333333333334,0,25,5,0
normal_threshold_refined_p10p75_upper,percentile_p10p6_maxp99p85,normal,percentile,10.6,,99.85,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p6_maxp99p85/segmentation/runs/mid_res/2026-07-02_09-59-19,0,2084.789507157053,34.74649178595088,30,-113.41666666666669,864.6366800944011,10.212469839851918,,0.6137427916243479,0.6530502826189203,0.8333333333333334,0,25,5,0
normal_threshold_refined_p10p75_upper,percentile_p10p75_maxp99p75,normal,percentile,10.75,,99.75,,,,,,,,output/segmentation/analysis/threshold_sweep/normal_threshold_refined_p10p75_upper/pipeline_runs/percentile_p10p75_maxp99p75/segmentation/runs/mid_res/2026-07-02_10-34-04,0,2155.27495971194,35.92124932853233,30,-112.80833333333334,787.3583333333333,10.222879034162856,,0.5939894764738425,0.6518424244079698,0.8333333333333334,0,25,5,0
val_fuzzy_threshold_best,percentile_p10p5_thfuzzy_objp99p8_densep99p96_m100p0_r0_mean_object_argmax_dt0p5,fuzzy,percentile,10.5,,99.7,99.8,99.96,100.0,0.0,mean,object_argmax,0.5,output/segmentation/analysis/threshold_sweep/val_fuzzy_threshold_best/pipeline_runs/percentile_p10p5_thfuzzy_objp99p8_densep99p96_m100p0_r0_mean_object_argmax_dt0p5/segmentation/runs/mid_res/2026-07-04_14-40-32,0,17562.69204913196,292.71153415219936,270,-108.55833333333334,758.8444896556713,14.186443572184178,,0.5828830570632925,0.6599228089274188,0.8148148148148148,20,200,40,10
val_normal_threshold_best,percentile_p10p75_maxp99p8,normal,percentile,10.75,,99.8,,,,,,,,output/segmentation/analysis/threshold_sweep/val_normal_threshold_best/pipeline_runs/percentile_p10p75_maxp99p8/segmentation/runs/mid_res/2026-07-04_09-51-31,0,17340.28241647908,289.004706941318,270,-107.55,824.1040794089988,14.392719400697422,,0.5870943064089825,0.6556887894314246,0.825925925925926,20,203,38,9
