variant,images,valid_dice_images,ostia_success_rate,mean_dice,mean_dice_before_morphology,median_dice_before_morphology,mean_dice_after_morphology,mean_dice_morphology_delta,median_dice_morphology_delta,mean_recall_before_morphology,mean_recall_after_morphology,mean_precision_before_morphology,mean_precision_after_morphology,median_dice,std_dice,mean_dice_success_ostia,zero_dice_rate,processed_limit_hit_rate,candidate_limit_hit_rate,error_count,mean_vesselness_seconds,mean_segmentation_seconds,mean_morphology_seconds,mean_recovery_triggered_branches,mean_recovery_accepted_branches,mean_recovery_added_voxels,mean_conditioned_acceptance_rate
rg_gamma55_current__conditioned_p10_f075,30,30,0.9333333333333333,0.5990448435013853,0.32230206908973513,0.35674230485297453,0.5990448435013853,0.27674277441165024,0.28895755532182316,0.20537537505900083,0.5877173113648041,0.8056980773500348,0.6499572250630885,0.6310113531856306,0.15429704248574727,0.6253716265600172,0.03333333333333333,0.0,0.0,0,0.38403368326667076,0.0665417957332314,2.165179542533315,0.0,0.0,0.0,0.7156536870537276
fc_alpha017__conditioned_p10_f025,30,30,0.9333333333333333,0.5992491791457252,0.3329959082088369,0.35586857451427595,0.5992491791457252,0.26625327093688833,0.2796485584301235,0.20909091946948682,0.5611889996457867,0.8702071328495041,0.6792451181203542,0.6460646957027003,0.15336681972882055,0.6249821272423849,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6100129572334179,2.19226097160002,0.0,0.0,0.0,0.8480245234927843
fc_alpha017__conditioned_p10_f050,30,30,0.9333333333333333,0.5988531245077785,0.3329959082088369,0.35586857451427595,0.5988531245077785,0.2658572162989416,0.28000524185868036,0.20909091946948682,0.5518461951338167,0.8702071328495041,0.6919874093534109,0.6464717439503673,0.15393960264923562,0.6246423691748589,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6100129572334179,2.187430943633247,0.0,0.0,0.0,0.7757983296183951
fc_alpha017__conditioned_p10_f075,30,30,0.9333333333333333,0.5973241192637017,0.3329959082088369,0.35586857451427595,0.5973241192637017,0.26432821105486476,0.27964964313645546,0.20909091946948682,0.5413004748195712,0.8702071328495041,0.7048522000587705,0.6447762788919666,0.1542673365671916,0.6230770646544129,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6100129572334179,2.182768578333359,0.0,0.0,0.0,0.698017884010701
rg_gamma65_floor065__current_c3_d2,30,30,0.9333333333333333,0.5967692556284975,0.3133734984913397,0.34111904486049616,0.5967692556284975,0.28339575713715787,0.3035866093567854,0.1969167993851931,0.6057684062702119,0.8219192925707806,0.621086467087857,0.6365111960516477,0.15175600692616367,0.6226516219352403,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.06247571709999041,1.7214942655666468,0.0,0.0,0.0,
fc_current__current_c3_d2,30,30,0.9333333333333333,0.5961503403258237,0.34519446689589117,0.3694723514729259,0.5961503403258237,0.2509558734299325,0.2620189874482132,0.21958956562526236,0.59249237854908,0.857542651877268,0.631163254061694,0.6403448730658845,0.14864162626289548,0.6216688688902801,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6755973082666515,1.719146127266625,0.0,0.0,0.0,
fc_candidate024_only__current_c3_d2,30,30,0.9333333333333333,0.5961473174574301,0.3451781005088335,0.369446495003796,0.5961473174574301,0.2509692169485967,0.2620189874482132,0.21957599982501058,0.5924850952191014,0.8575398496912392,0.6311640689559025,0.6403056105691929,0.14864046121065896,0.6216656301027156,0.03333333333333333,0.0,0.26666666666666666,0,0.38403368326667076,1.6283166957666253,1.732608610433302,0.0,0.0,0.0,
fc_affinity_floor024_only__current_c3_d2,30,30,0.9333333333333333,0.5957138717439404,0.3532971610781159,0.3776402183483776,0.5957138717439404,0.24241671066582454,0.25212451801938174,0.22709622135194177,0.6057344608087584,0.8394484714677859,0.6119223613430995,0.6367975712027287,0.14591640396698194,0.6212718014707347,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.7481587134333647,1.7299212615333242,0.0,0.0,0.0,
fc_floor024__current_c3_d2,30,30,0.9333333333333333,0.5957063767522368,0.35325279533457876,0.3776145831366283,0.5957063767522368,0.242453581417658,0.2522374143547078,0.22705903680983,0.6057087514338545,0.839442299931378,0.6119310992197284,0.6367821933752285,0.1459124493320557,0.6212637711224808,0.03333333333333333,0.0,0.26666666666666666,0,0.38403368326667076,1.7044411996665683,1.7281734970334128,0.0,0.0,0.0,
fc_alpha017__current_c3_d2,30,30,0.9333333333333333,0.5942527234216417,0.3329959082088369,0.35586857451427595,0.5942527234216417,0.26125681521280464,0.2727280560541562,0.20909091946948682,0.5749019352237654,0.8702071328495041,0.6485183167676317,0.6384419133334217,0.15096561109901624,0.6195768627443714,0.03333333333333333,0.0,0.7333333333333333,0,0.38403368326667076,1.6100129572334179,1.73908888343326,0.0,0.0,0.0,
rg_gamma55_current__current_c3_d2,30,30,0.9333333333333333,0.5936679771959038,0.32230206908973513,0.35674230485297453,0.5936679771959038,0.2713659081061686,0.2972502013940286,0.20537537505900083,0.6234367030139719,0.8056980773500348,0.6009760316265097,0.627676927237818,0.15190235086984757,0.619379236166288,0.03333333333333333,0.0,0.0,0,0.38403368326667076,0.0665417957332314,1.7192763538999922,0.0,0.0,0.0,
rg_gamma65_floor090__conditioned_p10_f025,30,30,0.9333333333333333,0.5913526677710393,0.27081853354377067,0.29040024035589973,0.5913526677710393,0.3205341342272685,0.3361581823463008,0.16179369780102595,0.5183132063767639,0.8927883972184951,0.7306821829313498,0.6389876332670857,0.15793817714514252,0.6167333003333064,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.04956698093328669,2.175947224466684,0.0,0.0,0.0,0.8433162090286882
rg_gamma65_floor090__current_c3_d2,30,30,0.9333333333333333,0.5901040378029705,0.27081853354377067,0.29040024035589973,0.5901040378029705,0.3192855042591999,0.3356017456901167,0.16179369780102595,0.5309661211625227,0.8927883972184951,0.7045505805544063,0.6382313622906917,0.1562912647914416,0.6152438707612452,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.04956698093328669,1.7199572237666567,0.0,0.0,0.0,
rg_gamma65_floor090__conditioned_p10_f050,30,30,0.9333333333333333,0.588525256359529,0.27081853354377067,0.29040024035589973,0.588525256359529,0.31770672281575824,0.3339877110168631,0.16179369780102595,0.5081071697641544,0.8927883972184951,0.7424643406562855,0.6364127561670367,0.15815951895620456,0.6138575895425663,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.04956698093328669,2.1730846530333414,0.0,0.0,0.0,0.7729514715139071
rg_gamma65_floor090__conditioned_p10_f075,30,30,0.9333333333333333,0.5844098658525652,0.27081853354377067,0.29040024035589973,0.5844098658525652,0.3135913323087943,0.33288329448759907,0.16179369780102595,0.4968629107261747,0.8927883972184951,0.7539703499534327,0.6317241704098718,0.15793318989736613,0.6096286721015736,0.03333333333333333,0.0,0.0,0,0.38064539973343015,0.04956698093328669,2.175112364633393,0.0,0.0,0.0,0.7011591955024294
